category,Niederschlag (6 bis 6 UTC)
Di 01.01.,2.1
Mi 02.01.,3.4
Do 03.01.,0.1
Fr 04.01.,7.9
Sa 05.01.,26.9
So 06.01.,5.8
Mo 07.01.,2.1
Di 08.01.,5.1
Mi 09.01.,18.6
Do 10.01.,4
Fr 11.01.,4.8
Sa 12.01.,8.4
So 13.01.,8.4
Mo 14.01.,12
Di 15.01.,0.1
Mi 16.01.,0
Do 17.01.,0.6
Fr 18.01.,0
Sa 19.01.,0
So 20.01.,0.2
Mo 21.01.,0
Di 22.01.,0
Mi 23.01.,0
Do 24.01.,0.3
Fr 25.01.,1.2
Sa 26.01.,1.6
So 27.01.,0.2
Mo 28.01.,1
Di 29.01.,0.1
Mi 30.01.,0
Do 31.01.,0
Fr 01.02.,2.3
Sa 02.02.,16.2
So 03.02.,21.1
Mo 04.02.,0.1
Di 05.02.,0
Mi 06.02.,0
Do 07.02.,4.2
Fr 08.02.,0
Sa 09.02.,0.4
So 10.02.,1.7
Mo 11.02.,6.8
Di 12.02.,0
Mi 13.02.,0
Do 14.02.,0.1
Fr 15.02.,0
Sa 16.02.,0
So 17.02.,0
Mo 18.02.,0
Di 19.02.,0.1
Mi 20.02.,0
Do 21.02.,2.3
Fr 22.02.,1.6
Sa 23.02.,0
So 24.02.,0
Mo 25.02.,0
Di 26.02.,0
Mi 27.02.,0
Do 28.02.,1.3
Fr 01.03.,4.2
Sa 02.03.,0.1
So 03.03.,0
Mo 04.03.,1.1
Di 05.03.,4.6
Mi 06.03.,0
Do 07.03.,2.7
Fr 08.03.,0.2
Sa 09.03.,4.3
So 10.03.,3.4
Mo 11.03.,5.1
Di 12.03.,0
Mi 13.03.,0.5
Do 14.03.,4
Fr 15.03.,11.1
Sa 16.03.,0
So 17.03.,3.7
Mo 18.03.,1.1
Di 19.03.,0
Mi 20.03.,0
Do 21.03.,0
Fr 22.03.,0
Sa 23.03.,0
So 24.03.,0
Mo 25.03.,0.9
Di 26.03.,0.8
Mi 27.03.,0.9
Do 28.03.,0
Fr 29.03.,0
Sa 30.03.,0
So 31.03.,0
Mo 01.04.,0
Di 02.04.,0
Mi 03.04.,0
Do 04.04.,0
Fr 05.04.,0
Sa 06.04.,0
So 07.04.,0
Mo 08.04.,2.9
Di 09.04.,0.4
Mi 10.04.,0.5
Do 11.04.,0
Fr 12.04.,0
Sa 13.04.,0
So 14.04.,0.1
Mo 15.04.,0
Di 16.04.,0
Mi 17.04.,0
Do 18.04.,0
Fr 19.04.,0
Sa 20.04.,0
So 21.04.,0
Mo 22.04.,0
Di 23.04.,0
Mi 24.04.,0
Do 25.04.,0
Fr 26.04.,3
Sa 27.04.,1.3
So 28.04.,0
Mo 29.04.,10.6
Di 30.04.,0.6
