category,Niederschlag (6 bis 6 UTC)
Sa 01.07.,2.4
So 02.07.,3.4
Mo 03.07.,0
Di 04.07.,0
Mi 05.07.,3.4
Do 06.07.,0
Fr 07.07.,0
Sa 08.07.,0
So 09.07.,0
Mo 10.07.,0.8
Di 11.07.,5.1
Mi 12.07.,9.7
Do 13.07.,0
Fr 14.07.,0
Sa 15.07.,3.7
So 16.07.,15.9
Mo 17.07.,0
Di 18.07.,0.3
Mi 19.07.,0.5
Do 20.07.,0
Fr 21.07.,39
Sa 22.07.,0
So 23.07.,1.1
Mo 24.07.,3
Di 25.07.,12.7
Mi 26.07.,4.5
Do 27.07.,0.2
Fr 28.07.,4.9
Sa 29.07.,14.2
So 30.07.,4.1
Mo 31.07.,1.2
Di 01.08.,0.8
Mi 02.08.,8.2
Do 03.08.,2.7
Fr 04.08.,1.8
Sa 05.08.,13.9
So 06.08.,8.5
Mo 07.08.,0
Di 08.08.,0.9
Mi 09.08.,4.7
Do 10.08.,0
Fr 11.08.,0
Sa 12.08.,0.1
So 13.08.,1.2
Mo 14.08.,0
Di 15.08.,27.8
Mi 16.08.,0
Do 17.08.,0
Fr 18.08.,0
Sa 19.08.,0
So 20.08.,0
Mo 21.08.,0
Di 22.08.,0
Mi 23.08.,0
Do 24.08.,3.1
Fr 25.08.,16.1
Sa 26.08.,31.2
So 27.08.,29.8
Mo 28.08.,39.4
Di 29.08.,14.6
Mi 30.08.,1.4
Do 31.08.,2.1
Fr 01.09.,0
Sa 02.09.,0
So 03.09.,0
Mo 04.09.,0
Di 05.09.,0
Mi 06.09.,0
Do 07.09.,0
Fr 08.09.,0
Sa 09.09.,0
So 10.09.,0
Mo 11.09.,0
Di 12.09.,0
Mi 13.09.,12.7
Do 14.09.,0
Fr 15.09.,0
Sa 16.09.,0
So 17.09.,0
Mo 18.09.,1.8
Di 19.09.,0
Mi 20.09.,0
Do 21.09.,0.9
Fr 22.09.,8.7
Sa 23.09.,0
So 24.09.,0
Mo 25.09.,0
Di 26.09.,0
Mi 27.09.,0
Do 28.09.,0
Fr 29.09.,0
Sa 30.09.,0
