category,Niederschlag (6 bis 6 UTC)
Sa 01.10.,9.3
So 02.10.,31.9
Mo 03.10.,0
Di 04.10.,0
Mi 05.10.,0
Do 06.10.,0
Fr 07.10.,0
Sa 08.10.,2.4
So 09.10.,0.2
Mo 10.10.,0.1
Di 11.10.,0
Mi 12.10.,0
Do 13.10.,7.5
Fr 14.10.,16
Sa 15.10.,0.8
So 16.10.,0
Mo 17.10.,0
Di 18.10.,0.2
Mi 19.10.,0
Do 20.10.,0
Fr 21.10.,5.9
Sa 22.10.,0
So 23.10.,6.4
Mo 24.10.,11.5
Di 25.10.,0.3
Mi 26.10.,0.2
Do 27.10.,0
Fr 28.10.,0
Sa 29.10.,0
So 30.10.,0
Mo 31.10.,0
Di 01.11.,0
Mi 02.11.,0
Do 03.11.,0.5
Fr 04.11.,13.6
Sa 05.11.,3.5
So 06.11.,0
Mo 07.11.,0
Di 08.11.,0
Mi 09.11.,3.2
Do 10.11.,0
Fr 11.11.,0
Sa 12.11.,0.1
So 13.11.,0.1
Mo 14.11.,0
Di 15.11.,0.9
Mi 16.11.,1.7
Do 17.11.,8.5
Fr 18.11.,9.1
Sa 19.11.,0.9
So 20.11.,2.7
Mo 21.11.,2.2
Di 22.11.,3.7
Mi 23.11.,4.3
Do 24.11.,3.7
Fr 25.11.,5.5
Sa 26.11.,0.2
So 27.11.,0
Mo 28.11.,3.7
Di 29.11.,1.9
Mi 30.11.,0.1
Do 01.12.,0
Fr 02.12.,2.9
Sa 03.12.,0
So 04.12.,0.1
Mo 05.12.,3.6
Di 06.12.,0.2
Mi 07.12.,0
Do 08.12.,0
Fr 09.12.,3.3
Sa 10.12.,4.5
So 11.12.,0.1
Mo 12.12.,0
Di 13.12.,0.2
Mi 14.12.,13.5
Do 15.12.,5.1
Fr 16.12.,3.5
Sa 17.12.,0
So 18.12.,0
Mo 19.12.,0
Di 20.12.,0.2
Mi 21.12.,1.8
Do 22.12.,5.1
Fr 23.12.,19.7
Sa 24.12.,0.2
So 25.12.,0
Mo 26.12.,12.8
Di 27.12.,0
Mi 28.12.,0
Do 29.12.,0.9
Fr 30.12.,1.6
Sa 31.12.,-999
