category,Niederschlag (6 bis 6 UTC)
Fr 01.07.,6
Sa 02.07.,0
So 03.07.,0
Mo 04.07.,9.1
Di 05.07.,0
Mi 06.07.,0
Do 07.07.,6.7
Fr 08.07.,0
Sa 09.07.,0.9
So 10.07.,0
Mo 11.07.,0
Di 12.07.,0
Mi 13.07.,0
Do 14.07.,0
Fr 15.07.,0
Sa 16.07.,0
So 17.07.,0
Mo 18.07.,0
Di 19.07.,0
Mi 20.07.,0
Do 21.07.,0
Fr 22.07.,2.8
Sa 23.07.,0.2
So 24.07.,0
Mo 25.07.,31.9
Di 26.07.,0
Mi 27.07.,0
Do 28.07.,0
Fr 29.07.,1
Sa 30.07.,12.7
So 31.07.,0
Mo 01.08.,0.1
Di 02.08.,0
Mi 03.08.,0
Do 04.08.,0
Fr 05.08.,7.3
Sa 06.08.,0.4
So 07.08.,0
Mo 08.08.,0
Di 09.08.,0
Mi 10.08.,0
Do 11.08.,0
Fr 12.08.,0.7
Sa 13.08.,0
So 14.08.,0
Mo 15.08.,0.1
Di 16.08.,0
Mi 17.08.,0.4
Do 18.08.,0
Fr 19.08.,43.8
Sa 20.08.,13.3
So 21.08.,0
Mo 22.08.,0
Di 23.08.,0
Mi 24.08.,0
Do 25.08.,0
Fr 26.08.,9.6
Sa 27.08.,0.5
So 28.08.,0.1
Mo 29.08.,0
Di 30.08.,0
Mi 31.08.,2.1
Do 01.09.,0
Fr 02.09.,0
Sa 03.09.,2.9
So 04.09.,0
Mo 05.09.,0
Di 06.09.,0
Mi 07.09.,1.6
Do 08.09.,2
Fr 09.09.,2.7
Sa 10.09.,5.3
So 11.09.,3.1
Mo 12.09.,0
Di 13.09.,0
Mi 14.09.,1.4
Do 15.09.,7.6
Fr 16.09.,6.2
Sa 17.09.,6.3
So 18.09.,4.9
Mo 19.09.,0.1
Di 20.09.,0.5
Mi 21.09.,0
Do 22.09.,0
Fr 23.09.,0
Sa 24.09.,2
So 25.09.,0.2
Mo 26.09.,3.7
Di 27.09.,4.6
Mi 28.09.,3.3
Do 29.09.,2.4
Fr 30.09.,0
