category,Niederschlag (6 bis 6 UTC)
Fr 01.01.,0
Sa 02.01.,0
So 03.01.,0
Mo 04.01.,0
Di 05.01.,0
Mi 06.01.,5.4
Do 07.01.,5
Fr 08.01.,1.9
Sa 09.01.,0
So 10.01.,0
Mo 11.01.,0.7
Di 12.01.,3.6
Mi 13.01.,0.2
Do 14.01.,5
Fr 15.01.,0
Sa 16.01.,0
So 17.01.,0
Mo 18.01.,0
Di 19.01.,0
Mi 20.01.,0
Do 21.01.,0
Fr 22.01.,0.4
Sa 23.01.,0
So 24.01.,7.4
Mo 25.01.,1
Di 26.01.,0.7
Mi 27.01.,4.7
Do 28.01.,0.9
Fr 29.01.,3.8
Sa 30.01.,0
So 31.01.,0
Mo 01.02.,0
Di 02.02.,0
Mi 03.02.,0
Do 04.02.,0
Fr 05.02.,0
Sa 06.02.,0.8
So 07.02.,0.1
Mo 08.02.,0
Di 09.02.,0
Mi 10.02.,0
Do 11.02.,0
Fr 12.02.,0
Sa 13.02.,0
So 14.02.,0
Mo 15.02.,0
Di 16.02.,0.2
Mi 17.02.,3.5
Do 18.02.,0
Fr 19.02.,4.1
Sa 20.02.,7.2
So 21.02.,1.8
Mo 22.02.,0
Di 23.02.,0.1
Mi 24.02.,0.9
Do 25.02.,0.1
Fr 26.02.,0
Sa 27.02.,0
So 28.02.,0
Mo 01.03.,0
Di 02.03.,0.4
Mi 03.03.,1.5
Do 04.03.,1.1
Fr 05.03.,0.5
Sa 06.03.,5.3
So 07.03.,0.2
Mo 08.03.,0
Di 09.03.,0
Mi 10.03.,0
Do 11.03.,0
Fr 12.03.,0
Sa 13.03.,0
So 14.03.,0
Mo 15.03.,0
Di 16.03.,0.6
Mi 17.03.,5.6
Do 18.03.,0
Fr 19.03.,0
Sa 20.03.,0
So 21.03.,0
Mo 22.03.,1.7
Di 23.03.,3.3
Mi 24.03.,0
Do 25.03.,0.2
Fr 26.03.,0
Sa 27.03.,0
So 28.03.,0
Mo 29.03.,0
Di 30.03.,0
Mi 31.03.,0
Do 01.04.,0
Fr 02.04.,0.8
Sa 03.04.,1.6
So 04.04.,0
Mo 05.04.,7
Di 06.04.,3.4
Mi 07.04.,1
Do 08.04.,0
Fr 09.04.,0
Sa 10.04.,0
So 11.04.,2.1
Mo 12.04.,0.2
Di 13.04.,0
Mi 14.04.,0
Do 15.04.,1.9
Fr 16.04.,2.9
Sa 17.04.,3.8
So 18.04.,2.3
Mo 19.04.,1.8
Di 20.04.,0
Mi 21.04.,0
Do 22.04.,0
Fr 23.04.,0
Sa 24.04.,0
So 25.04.,0
Mo 26.04.,0
Di 27.04.,0
Mi 28.04.,0
Do 29.04.,0
Fr 30.04.,0
