category,Niederschlag (6 bis 6 UTC)
Do 01.01.,0
Fr 02.01.,0.1
Sa 03.01.,0
So 04.01.,0.6
Mo 05.01.,2
Di 06.01.,6
Mi 07.01.,0
Do 08.01.,4.7
Fr 09.01.,11
Sa 10.01.,0.7
So 11.01.,16.6
Mo 12.01.,11.9
Di 13.01.,26.6
Mi 14.01.,2.2
Do 15.01.,0.4
Fr 16.01.,18.8
Sa 17.01.,2
So 18.01.,0
Mo 19.01.,5.4
Di 20.01.,3.6
Mi 21.01.,1.3
Do 22.01.,0
Fr 23.01.,0
Sa 24.01.,6.7
So 25.01.,0.5
Mo 26.01.,0.1
Di 27.01.,0.6
Mi 28.01.,0
Do 29.01.,0.5
Fr 30.01.,0
Sa 31.01.,0.2
So 01.02.,0
Mo 02.02.,0.1
Di 03.02.,0
Mi 04.02.,0
Do 05.02.,0
Fr 06.02.,0
Sa 07.02.,3.6
So 08.02.,5.2
Mo 09.02.,0.6
Di 10.02.,1.5
Mi 11.02.,0.4
Do 12.02.,0
Fr 13.02.,0.3
Sa 14.02.,0
So 15.02.,0
Mo 16.02.,0
Di 17.02.,0
Mi 18.02.,0.4
Do 19.02.,0
Fr 20.02.,0
Sa 21.02.,0
So 22.02.,3.2
Mo 23.02.,9.6
Di 24.02.,0
Mi 25.02.,0
Do 26.02.,0.2
Fr 27.02.,0.1
Sa 28.02.,0
So 29.02.,0
Mo 01.03.,0
Di 02.03.,0.2
Mi 03.03.,0
Do 04.03.,0
Fr 05.03.,0
Sa 06.03.,0.6
So 07.03.,0
Mo 08.03.,0.1
Di 09.03.,0
Mi 10.03.,0
Do 11.03.,0
Fr 12.03.,0
Sa 13.03.,0.2
So 14.03.,0
Mo 15.03.,0
Di 16.03.,0
Mi 17.03.,0
Do 18.03.,0
Fr 19.03.,0.3
Sa 20.03.,0.7
So 21.03.,3.9
Mo 22.03.,0.2
Di 23.03.,8.6
Mi 24.03.,18.5
Do 25.03.,0.2
Fr 26.03.,0
Sa 27.03.,0
So 28.03.,0
Mo 29.03.,0
Di 30.03.,0
Mi 31.03.,0
Do 01.04.,0
Fr 02.04.,0
Sa 03.04.,0
So 04.04.,5
Mo 05.04.,7.4
Di 06.04.,4.4
Mi 07.04.,5.4
Do 08.04.,1.2
Fr 09.04.,0
Sa 10.04.,0
So 11.04.,0
Mo 12.04.,0
Di 13.04.,0
Mi 14.04.,0
Do 15.04.,0
Fr 16.04.,0
Sa 17.04.,0
So 18.04.,7.2
Mo 19.04.,2
Di 20.04.,0
Mi 21.04.,0
Do 22.04.,0
Fr 23.04.,16.2
Sa 24.04.,0.2
So 25.04.,0
Mo 26.04.,0
Di 27.04.,0
Mi 28.04.,0
Do 29.04.,0
Fr 30.04.,0.8
