category,Niederschlag (6 bis 6 UTC)
Mo 01.01.,0
Di 02.01.,0
Mi 03.01.,0
Do 04.01.,0
Fr 05.01.,0
Sa 06.01.,0
So 07.01.,7
Mo 08.01.,3.8
Di 09.01.,0
Mi 10.01.,0
Do 11.01.,0
Fr 12.01.,0
Sa 13.01.,0
So 14.01.,0
Mo 15.01.,0
Di 16.01.,0
Mi 17.01.,0
Do 18.01.,0
Fr 19.01.,0
Sa 20.01.,0
So 21.01.,0
Mo 22.01.,0
Di 23.01.,0.7
Mi 24.01.,0
Do 25.01.,0
Fr 26.01.,0
Sa 27.01.,1.6
So 28.01.,0
Mo 29.01.,0
Di 30.01.,0
Mi 31.01.,0
Do 01.02.,0
Fr 02.02.,0.3
Sa 03.02.,0.9
So 04.02.,0.2
Mo 05.02.,0
Di 06.02.,0
Mi 07.02.,0
Do 08.02.,0.2
Fr 09.02.,0
Sa 10.02.,0.4
So 11.02.,0
Mo 12.02.,0
Di 13.02.,2.2
Mi 14.02.,1.4
Do 15.02.,0.8
Fr 16.02.,3.6
Sa 17.02.,2.8
So 18.02.,6.1
Mo 19.02.,4.7
Di 20.02.,0.9
Mi 21.02.,0
Do 22.02.,0.1
Fr 23.02.,0
Sa 24.02.,0
So 25.02.,0
Mo 26.02.,0
Di 27.02.,0
Mi 28.02.,0
Do 29.02.,0
Fr 01.03.,0.7
Sa 02.03.,0.1
So 03.03.,0.7
Mo 04.03.,0.2
Di 05.03.,0.1
Mi 06.03.,0
Do 07.03.,0
Fr 08.03.,0
Sa 09.03.,0
So 10.03.,0
Mo 11.03.,0
Di 12.03.,0
Mi 13.03.,0
Do 14.03.,0
Fr 15.03.,0
Sa 16.03.,0
So 17.03.,0
Mo 18.03.,0.3
Di 19.03.,0
Mi 20.03.,0.5
Do 21.03.,1.7
Fr 22.03.,10.2
Sa 23.03.,0
So 24.03.,0
Mo 25.03.,0.5
Di 26.03.,9.6
Mi 27.03.,0.7
Do 28.03.,0
Fr 29.03.,0.4
Sa 30.03.,2.7
So 31.03.,0.3
Mo 01.04.,0
Di 02.04.,1.7
Mi 03.04.,0.5
Do 04.04.,7.9
Fr 05.04.,0
Sa 06.04.,0
So 07.04.,0
Mo 08.04.,0
Di 09.04.,0.1
Mi 10.04.,0.4
Do 11.04.,0.5
Fr 12.04.,2.9
Sa 13.04.,0
So 14.04.,0.1
Mo 15.04.,0
Di 16.04.,0
Mi 17.04.,0
Do 18.04.,0
Fr 19.04.,0
Sa 20.04.,0
So 21.04.,0
Mo 22.04.,0
Di 23.04.,0
Mi 24.04.,0
Do 25.04.,0
Fr 26.04.,0
Sa 27.04.,0
So 28.04.,8.8
Mo 29.04.,1.5
Di 30.04.,0
