category,Niederschlag (6 bis 6 UTC)
Sa 01.09.,3.4
So 02.09.,0
Mo 03.09.,0
Di 04.09.,6
Mi 05.09.,14.7
Do 06.09.,2
Fr 07.09.,2.8
Sa 08.09.,21.4
So 09.09.,1.2
Mo 10.09.,3.1
Di 11.09.,1.1
Mi 12.09.,12.1
Do 13.09.,8.4
Fr 14.09.,6.2
Sa 15.09.,5.6
So 16.09.,5.5
Mo 17.09.,5.6
Di 18.09.,0
Mi 19.09.,1.5
Do 20.09.,3.8
Fr 21.09.,5.4
Sa 22.09.,0.3
So 23.09.,3.2
Mo 24.09.,0.1
Di 25.09.,1.7
Mi 26.09.,0.6
Do 27.09.,0
Fr 28.09.,0
Sa 29.09.,0.1
So 30.09.,5.1
Mo 01.10.,0.2
Di 02.10.,0
Mi 03.10.,0.2
Do 04.10.,1.1
Fr 05.10.,0.3
Sa 06.10.,0
So 07.10.,0.8
Mo 08.10.,0
Di 09.10.,0
Mi 10.10.,0
Do 11.10.,0
Fr 12.10.,0
Sa 13.10.,0
So 14.10.,0
Mo 15.10.,0
Di 16.10.,0
Mi 17.10.,0
Do 18.10.,0
Fr 19.10.,0
Sa 20.10.,0.9
So 21.10.,10.5
Mo 22.10.,0
Di 23.10.,6.1
Mi 24.10.,7.5
Do 25.10.,3.4
Fr 26.10.,0
Sa 27.10.,0
So 28.10.,0
Mo 29.10.,0
Di 30.10.,0
Mi 31.10.,6.4
Do 01.11.,0
Fr 02.11.,0
Sa 03.11.,0
So 04.11.,0
Mo 05.11.,0
Di 06.11.,3.8
Mi 07.11.,14.5
Do 08.11.,2.9
Fr 09.11.,0.2
Sa 10.11.,0
So 11.11.,0
Mo 12.11.,1.1
Di 13.11.,7.8
Mi 14.11.,0
Do 15.11.,0
Fr 16.11.,0
Sa 17.11.,0
So 18.11.,0
Mo 19.11.,0
Di 20.11.,0
Mi 21.11.,0
Do 22.11.,11.3
Fr 23.11.,2.5
Sa 24.11.,1.7
So 25.11.,7.6
Mo 26.11.,1.8
Di 27.11.,3.3
Mi 28.11.,5.1
Do 29.11.,9.6
Fr 30.11.,3.1
Sa 01.12.,6.9
So 02.12.,1
Mo 03.12.,0.3
Di 04.12.,4.8
Mi 05.12.,2.1
Do 06.12.,5.3
Fr 07.12.,0
Sa 08.12.,0
So 09.12.,0
Mo 10.12.,0
Di 11.12.,1.1
Mi 12.12.,0.9
Do 13.12.,0
Fr 14.12.,0
Sa 15.12.,0
So 16.12.,0
Mo 17.12.,0
Di 18.12.,0
Mi 19.12.,0
Do 20.12.,0.2
Fr 21.12.,0.3
Sa 22.12.,0.3
So 23.12.,0.2
Mo 24.12.,0.1
Di 25.12.,3.4
Mi 26.12.,4.8
Do 27.12.,1.8
Fr 28.12.,2
Sa 29.12.,18.2
So 30.12.,0.1
Mo 31.12.,0
