category,Niederschlag (6 bis 6 UTC)
So 01.01.,4.3
Mo 02.01.,0.8
Di 03.01.,0.2
Mi 04.01.,0
Do 05.01.,0.1
Fr 06.01.,0
Sa 07.01.,0
So 08.01.,0
Mo 09.01.,3.1
Di 10.01.,8.8
Mi 11.01.,0.7
Do 12.01.,0.4
Fr 13.01.,0
Sa 14.01.,0
So 15.01.,0
Mo 16.01.,0
Di 17.01.,0
Mi 18.01.,0
Do 19.01.,0.3
Fr 20.01.,0.2
Sa 21.01.,3.1
So 22.01.,0.5
Mo 23.01.,6.6
Di 24.01.,0.7
Mi 25.01.,9.9
Do 26.01.,4.5
Fr 27.01.,2.3
Sa 28.01.,2.3
So 29.01.,5.1
Mo 30.01.,2.2
Di 31.01.,0
Mi 01.02.,0
Do 02.02.,0.8
Fr 03.02.,0
Sa 04.02.,0
So 05.02.,0.2
Mo 06.02.,0
Di 07.02.,0
Mi 08.02.,1
Do 09.02.,5.9
Fr 10.02.,0
Sa 11.02.,0.8
So 12.02.,1.3
Mo 13.02.,0.3
Di 14.02.,0.5
Mi 15.02.,5.2
Do 16.02.,4.7
Fr 17.02.,7
Sa 18.02.,4.5
So 19.02.,0
Mo 20.02.,0
Di 21.02.,1.2
Mi 22.02.,0.1
Do 23.02.,0.9
Fr 24.02.,4.8
Sa 25.02.,9.4
So 26.02.,0.2
Mo 27.02.,0.1
Di 28.02.,0
Mi 01.03.,0.4
Do 02.03.,0.1
Fr 03.03.,11.3
Sa 04.03.,0.3
So 05.03.,1
Mo 06.03.,0.6
Di 07.03.,0.2
Mi 08.03.,0
Do 09.03.,0
Fr 10.03.,0
Sa 11.03.,0
So 12.03.,0
Mo 13.03.,0
Di 14.03.,2.3
Mi 15.03.,0.7
Do 16.03.,0
Fr 17.03.,4.4
Sa 18.03.,10.1
So 19.03.,17.2
Mo 20.03.,1
Di 21.03.,0.6
Mi 22.03.,0
Do 23.03.,0
Fr 24.03.,0
Sa 25.03.,3.2
So 26.03.,1.7
Mo 27.03.,4.7
Di 28.03.,6.8
Mi 29.03.,0.6
Do 30.03.,0
Fr 31.03.,2.8
Sa 01.04.,6.2
So 02.04.,0
Mo 03.04.,0
Di 04.04.,0
Mi 05.04.,0
Do 06.04.,0
Fr 07.04.,0.9
Sa 08.04.,1
So 09.04.,0
Mo 10.04.,0
Di 11.04.,2.7
Mi 12.04.,2
Do 13.04.,0
Fr 14.04.,6.6
Sa 15.04.,15.3
So 16.04.,1.5
Mo 17.04.,0.4
Di 18.04.,1.1
Mi 19.04.,4.2
Do 20.04.,0
Fr 21.04.,0
Sa 22.04.,0
So 23.04.,0
Mo 24.04.,0
Di 25.04.,0
Mi 26.04.,0
Do 27.04.,0.7
Fr 28.04.,0.1
Sa 29.04.,0.8
So 30.04.,19.4
