category,Niederschlag (6 bis 6 UTC)
Sa 01.01.,1.3
So 02.01.,0
Mo 03.01.,0
Di 04.01.,0.3
Mi 05.01.,0
Do 06.01.,0
Fr 07.01.,0
Sa 08.01.,0
So 09.01.,0.7
Mo 10.01.,0
Di 11.01.,0
Mi 12.01.,0
Do 13.01.,0
Fr 14.01.,0
Sa 15.01.,0
So 16.01.,0
Mo 17.01.,8.7
Di 18.01.,7.3
Mi 19.01.,0
Do 20.01.,0
Fr 21.01.,5.1
Sa 22.01.,3.8
So 23.01.,1.7
Mo 24.01.,0
Di 25.01.,0
Mi 26.01.,0
Do 27.01.,0
Fr 28.01.,0
Sa 29.01.,0.5
So 30.01.,11.8
Mo 31.01.,0
Di 01.02.,0
Mi 02.02.,2.2
Do 03.02.,0.7
Fr 04.02.,6.3
Sa 05.02.,0.8
So 06.02.,0
Mo 07.02.,0.2
Di 08.02.,5
Mi 09.02.,0.4
Do 10.02.,2.9
Fr 11.02.,1.7
Sa 12.02.,0
So 13.02.,3.1
Mo 14.02.,3.8
Di 15.02.,2.3
Mi 16.02.,1.6
Do 17.02.,0.8
Fr 18.02.,4.8
Sa 19.02.,2.9
So 20.02.,6.2
Mo 21.02.,0.5
Di 22.02.,0
Mi 23.02.,0
Do 24.02.,6.3
Fr 25.02.,2.5
Sa 26.02.,0
So 27.02.,0
Mo 28.02.,0.5
Di 29.02.,1.6
Mi 01.03.,2
Do 02.03.,0.7
Fr 03.03.,3.3
Sa 04.03.,0.7
So 05.03.,0
Mo 06.03.,0
Di 07.03.,0.8
Mi 08.03.,0
Do 09.03.,3.8
Fr 10.03.,1.4
Sa 11.03.,0
So 12.03.,0
Mo 13.03.,0
Di 14.03.,7.5
Mi 15.03.,1.9
Do 16.03.,8.3
Fr 17.03.,12.4
Sa 18.03.,0.9
So 19.03.,0
Mo 20.03.,0
Di 21.03.,0
Mi 22.03.,0
Do 23.03.,0
Fr 24.03.,4
Sa 25.03.,0
So 26.03.,3.8
Mo 27.03.,6.9
Di 28.03.,0
Mi 29.03.,7.8
Do 30.03.,25.3
Fr 31.03.,0
Sa 01.04.,0.9
So 02.04.,0
Mo 03.04.,0
Di 04.04.,0.3
Mi 05.04.,28.7
Do 06.04.,0
Fr 07.04.,0
Sa 08.04.,0
So 09.04.,0
Mo 10.04.,0
Di 11.04.,0.2
Mi 12.04.,6.6
Do 13.04.,6.8
Fr 14.04.,0
Sa 15.04.,2.5
So 16.04.,0
Mo 17.04.,2.2
Di 18.04.,8.7
Mi 19.04.,0.1
Do 20.04.,0
Fr 21.04.,0
Sa 22.04.,0
So 23.04.,0
Mo 24.04.,0.5
Di 25.04.,0
Mi 26.04.,0
Do 27.04.,0
Fr 28.04.,0
Sa 29.04.,0
So 30.04.,0
