category,Niederschlag (6 bis 6 UTC)
Do 01.05.,0
Fr 02.05.,0
Sa 03.05.,0
So 04.05.,1.1
Mo 05.05.,0.6
Di 06.05.,3.1
Mi 07.05.,0
Do 08.05.,1.3
Fr 09.05.,2
Sa 10.05.,0
So 11.05.,0
Mo 12.05.,0
Di 13.05.,0
Mi 14.05.,0
Do 15.05.,0
Fr 16.05.,0
Sa 17.05.,0
So 18.05.,8.8
Mo 19.05.,0
Di 20.05.,2.4
Mi 21.05.,0.1
Do 22.05.,1.6
Fr 23.05.,0
Sa 24.05.,0
So 25.05.,0
Mo 26.05.,0
Di 27.05.,0
Mi 28.05.,0
Do 29.05.,0
Fr 30.05.,0
Sa 31.05.,0
So 01.06.,0
Mo 02.06.,0
Di 03.06.,5.2
Mi 04.06.,0
Do 05.06.,0
Fr 06.06.,6.6
Sa 07.06.,0
So 08.06.,28.7
Mo 09.06.,0
Di 10.06.,0
Mi 11.06.,0
Do 12.06.,0.2
Fr 13.06.,0.3
Sa 14.06.,12.7
So 15.06.,0
Mo 16.06.,0.2
Di 17.06.,0.5
Mi 18.06.,4.1
Do 19.06.,13
Fr 20.06.,3
Sa 21.06.,6.2
So 22.06.,5.9
Mo 23.06.,0.8
Di 24.06.,3.7
Mi 25.06.,7.3
Do 26.06.,7.4
Fr 27.06.,6.8
Sa 28.06.,0
So 29.06.,21.4
Mo 30.06.,0
Di 01.07.,0
Mi 02.07.,0
Do 03.07.,0
Fr 04.07.,10
Sa 05.07.,27.7
So 06.07.,0.1
Mo 07.07.,0.2
Di 08.07.,0
Mi 09.07.,0
Do 10.07.,3.8
Fr 11.07.,5.8
Sa 12.07.,4.5
So 13.07.,0.6
Mo 14.07.,29.5
Di 15.07.,11.9
Mi 16.07.,0
Do 17.07.,22.8
Fr 18.07.,16
Sa 19.07.,30.9
So 20.07.,0.2
Mo 21.07.,0.5
Di 22.07.,0
Mi 23.07.,0
Do 24.07.,3.4
Fr 25.07.,18.4
Sa 26.07.,0
So 27.07.,0.2
Mo 28.07.,0.1
Di 29.07.,0
Mi 30.07.,0
Do 31.07.,6.3
Fr 01.08.,3.2
Sa 02.08.,0
So 03.08.,0
Mo 04.08.,0
Di 05.08.,0
Mi 06.08.,0
Do 07.08.,0
Fr 08.08.,0
Sa 09.08.,0
So 10.08.,0
Mo 11.08.,0
Di 12.08.,0
Mi 13.08.,0
Do 14.08.,0.5
Fr 15.08.,0
Sa 16.08.,0
So 17.08.,44.6
Mo 18.08.,6.6
Di 19.08.,0
Mi 20.08.,0
Do 21.08.,0
Fr 22.08.,0
Sa 23.08.,0.4
So 24.08.,2.9
Mo 25.08.,0
Di 26.08.,2.8
Mi 27.08.,0
Do 28.08.,18.6
Fr 29.08.,7.6
Sa 30.08.,0.6
So 31.08.,0.1
