category,Niederschlag (6 bis 6 UTC)
Mi 01.07.,20.7
Do 02.07.,21.2
Fr 03.07.,0
Sa 04.07.,0
So 05.07.,0
Mo 06.07.,0
Di 07.07.,0
Mi 08.07.,0
Do 09.07.,0
Fr 10.07.,13.1
Sa 11.07.,4.5
So 12.07.,0
Mo 13.07.,0
Di 14.07.,0
Mi 15.07.,0
Do 16.07.,12.2
Fr 17.07.,0
Sa 18.07.,0
So 19.07.,0
Mo 20.07.,0
Di 21.07.,3.2
Mi 22.07.,0
Do 23.07.,12.7
Fr 24.07.,0
Sa 25.07.,0
So 26.07.,28
Mo 27.07.,0
Di 28.07.,0.2
Mi 29.07.,0
Do 30.07.,0
Fr 31.07.,0
Sa 01.08.,2.2
So 02.08.,13.6
Mo 03.08.,34.1
Di 04.08.,7.9
Mi 05.08.,0
Do 06.08.,0
Fr 07.08.,0
Sa 08.08.,0
So 09.08.,0
Mo 10.08.,0
Di 11.08.,0
Mi 12.08.,0
Do 13.08.,0
Fr 14.08.,0.4
Sa 15.08.,0
So 16.08.,0.2
Mo 17.08.,1
Di 18.08.,6.4
Mi 19.08.,0
Do 20.08.,0
Fr 21.08.,0
Sa 22.08.,6.2
So 23.08.,0
Mo 24.08.,0
Di 25.08.,0
Mi 26.08.,0
Do 27.08.,0
Fr 28.08.,13.4
Sa 29.08.,7.9
So 30.08.,3.3
Mo 31.08.,3
Di 01.09.,3
Mi 02.09.,0
Do 03.09.,0
Fr 04.09.,0
Sa 05.09.,6.6
So 06.09.,0.2
Mo 07.09.,0.1
Di 08.09.,0.1
Mi 09.09.,0
Do 10.09.,0
Fr 11.09.,0
Sa 12.09.,0
So 13.09.,0
Mo 14.09.,0
Di 15.09.,0
Mi 16.09.,0
Do 17.09.,0
Fr 18.09.,0
Sa 19.09.,0
So 20.09.,0
Mo 21.09.,0
Di 22.09.,0.7
Mi 23.09.,6.2
Do 24.09.,7.1
Fr 25.09.,23.6
Sa 26.09.,3
So 27.09.,0
Mo 28.09.,1.2
Di 29.09.,0.9
Mi 30.09.,0
