category,Niederschlag (6 bis 6 UTC)
Mi 01.05.,0
Do 02.05.,0
Fr 03.05.,0
Sa 04.05.,0.3
So 05.05.,0
Mo 06.05.,0
Di 07.05.,0
Mi 08.05.,0
Do 09.05.,0
Fr 10.05.,0.5
Sa 11.05.,8.2
So 12.05.,7
Mo 13.05.,0.1
Di 14.05.,0
Mi 15.05.,0
Do 16.05.,0
Fr 17.05.,0
Sa 18.05.,41.9
So 19.05.,0.1
Mo 20.05.,1.2
Di 21.05.,0
Mi 22.05.,0
Do 23.05.,4.2
Fr 24.05.,0.6
Sa 25.05.,14.2
So 26.05.,0
Mo 27.05.,5.7
Di 28.05.,4
Mi 29.05.,0.9
Do 30.05.,0
Fr 31.05.,0
Sa 01.06.,0
So 02.06.,0
Mo 03.06.,0
Di 04.06.,0
Mi 05.06.,0.1
Do 06.06.,3.7
Fr 07.06.,3.1
Sa 08.06.,0
So 09.06.,11.5
Mo 10.06.,6
Di 11.06.,0
Mi 12.06.,0
Do 13.06.,0
Fr 14.06.,0
Sa 15.06.,1.2
So 16.06.,1
Mo 17.06.,0
Di 18.06.,0
Mi 19.06.,0
Do 20.06.,3.3
Fr 21.06.,7.1
Sa 22.06.,0
So 23.06.,20.1
Mo 24.06.,5.3
Di 25.06.,0
Mi 26.06.,0
Do 27.06.,2.8
Fr 28.06.,0
Sa 29.06.,0.1
So 30.06.,0
Mo 01.07.,0.1
Di 02.07.,2.7
Mi 03.07.,18.7
Do 04.07.,0.4
Fr 05.07.,0
Sa 06.07.,0.7
So 07.07.,0
Mo 08.07.,0
Di 09.07.,1.3
Mi 10.07.,5.7
Do 11.07.,0
Fr 12.07.,0
Sa 13.07.,5.6
So 14.07.,2.8
Mo 15.07.,16.8
Di 16.07.,0.1
Mi 17.07.,5.7
Do 18.07.,0.6
Fr 19.07.,0
Sa 20.07.,0
So 21.07.,1.5
Mo 22.07.,0
Di 23.07.,0
Mi 24.07.,15.9
Do 25.07.,0.9
Fr 26.07.,0.4
Sa 27.07.,0.2
So 28.07.,0
Mo 29.07.,0
Di 30.07.,0
Mi 31.07.,13.4
Do 01.08.,13
Fr 02.08.,0.2
Sa 03.08.,1.4
So 04.08.,5.2
Mo 05.08.,0
Di 06.08.,47.7
Mi 07.08.,6.3
Do 08.08.,0
Fr 09.08.,3.4
Sa 10.08.,4.9
So 11.08.,27.2
Mo 12.08.,2.5
Di 13.08.,0
Mi 14.08.,0
Do 15.08.,0
Fr 16.08.,0
Sa 17.08.,0.8
So 18.08.,0
Mo 19.08.,0
Di 20.08.,0.3
Mi 21.08.,13.7
Do 22.08.,0
Fr 23.08.,0
Sa 24.08.,0
So 25.08.,0
Mo 26.08.,0.1
Di 27.08.,0.9
Mi 28.08.,0
Do 29.08.,0
Fr 30.08.,0
Sa 31.08.,13.4
