category,Niederschlag (6 bis 6 UTC)
Mi 01.05.,0.4
Do 02.05.,0.3
Fr 03.05.,0.9
Sa 04.05.,0
So 05.05.,0
Mo 06.05.,7
Di 07.05.,0.1
Mi 08.05.,0
Do 09.05.,10.7
Fr 10.05.,11.8
Sa 11.05.,6.2
So 12.05.,3.5
Mo 13.05.,0.4
Di 14.05.,0
Mi 15.05.,0
Do 16.05.,0
Fr 17.05.,6.5
Sa 18.05.,0
So 19.05.,0.1
Mo 20.05.,0
Di 21.05.,13.3
Mi 22.05.,1.3
Do 23.05.,1.9
Fr 24.05.,0.1
Sa 25.05.,0.2
So 26.05.,26
Mo 27.05.,1.8
Di 28.05.,2.1
Mi 29.05.,5
Do 30.05.,13.4
Fr 31.05.,21.5
Sa 01.06.,22.8
So 02.06.,41.5
Mo 03.06.,3.7
Di 04.06.,0.4
Mi 05.06.,0
Do 06.06.,0
Fr 07.06.,0
Sa 08.06.,0
So 09.06.,5.8
Mo 10.06.,5.3
Di 11.06.,0
Mi 12.06.,0
Do 13.06.,2.6
Fr 14.06.,0.1
Sa 15.06.,2.5
So 16.06.,0
Mo 17.06.,0
Di 18.06.,0
Mi 19.06.,0
Do 20.06.,3.6
Fr 21.06.,10.3
Sa 22.06.,8.9
So 23.06.,22.4
Mo 24.06.,3.2
Di 25.06.,0.4
Mi 26.06.,0
Do 27.06.,1.7
Fr 28.06.,0.2
Sa 29.06.,4.8
So 30.06.,0
Mo 01.07.,0
Di 02.07.,0.1
Mi 03.07.,2.7
Do 04.07.,0.1
Fr 05.07.,0
Sa 06.07.,0
So 07.07.,0
Mo 08.07.,0
Di 09.07.,0
Mi 10.07.,0
Do 11.07.,0
Fr 12.07.,0
Sa 13.07.,0
So 14.07.,0
Mo 15.07.,0
Di 16.07.,0
Mi 17.07.,0
Do 18.07.,0
Fr 19.07.,0
Sa 20.07.,0
So 21.07.,0
Mo 22.07.,0
Di 23.07.,0.1
Mi 24.07.,0.1
Do 25.07.,0
Fr 26.07.,0
Sa 27.07.,0
So 28.07.,1.6
Mo 29.07.,7.6
Di 30.07.,0.1
Mi 31.07.,0
Do 01.08.,0
Fr 02.08.,0
Sa 03.08.,3.6
So 04.08.,0
Mo 05.08.,0
Di 06.08.,14.5
Mi 07.08.,0
Do 08.08.,0
Fr 09.08.,17.8
Sa 10.08.,0
So 11.08.,0
Mo 12.08.,2.2
Di 13.08.,0
Mi 14.08.,0
Do 15.08.,0
Fr 16.08.,0
Sa 17.08.,0
So 18.08.,0
Mo 19.08.,13
Di 20.08.,0
Mi 21.08.,0
Do 22.08.,0
Fr 23.08.,0
Sa 24.08.,8.6
So 25.08.,9.9
Mo 26.08.,0.7
Di 27.08.,0.4
Mi 28.08.,0
Do 29.08.,0
Fr 30.08.,0
Sa 31.08.,0
