category,Niederschlag (6 bis 6 UTC)
Di 01.01.,0.9
Mi 02.01.,0
Do 03.01.,1.3
Fr 04.01.,15.2
Sa 05.01.,2.6
So 06.01.,1.3
Mo 07.01.,0.6
Di 08.01.,2.3
Mi 09.01.,0.7
Do 10.01.,0.9
Fr 11.01.,0.5
Sa 12.01.,0.9
So 13.01.,0
Mo 14.01.,0.1
Di 15.01.,0.6
Mi 16.01.,1.9
Do 17.01.,3.5
Fr 18.01.,0
Sa 19.01.,0
So 20.01.,0
Mo 21.01.,3.6
Di 22.01.,0
Mi 23.01.,0
Do 24.01.,1
Fr 25.01.,0
Sa 26.01.,0
So 27.01.,1.9
Mo 28.01.,0
Di 29.01.,8.5
Mi 30.01.,3.6
Do 31.01.,1.3
Fr 01.02.,26.4
Sa 02.02.,2
So 03.02.,0.3
Mo 04.02.,1.9
Di 05.02.,4.8
Mi 06.02.,2.6
Do 07.02.,3.1
Fr 08.02.,0.6
Sa 09.02.,0
So 10.02.,0
Mo 11.02.,0
Di 12.02.,2.5
Mi 13.02.,0
Do 14.02.,0
Fr 15.02.,3.8
Sa 16.02.,1.8
So 17.02.,0
Mo 18.02.,0
Di 19.02.,1.4
Mi 20.02.,0
Do 21.02.,0.1
Fr 22.02.,0.4
Sa 23.02.,2.7
So 24.02.,0
Mo 25.02.,0
Di 26.02.,5.4
Mi 27.02.,0
Do 28.02.,0
Fr 01.03.,0
Sa 02.03.,0
So 03.03.,0
Mo 04.03.,0
Di 05.03.,0
Mi 06.03.,0
Do 07.03.,0
Fr 08.03.,1.7
Sa 09.03.,0.6
So 10.03.,3.3
Mo 11.03.,0
Di 12.03.,4.7
Mi 13.03.,0
Do 14.03.,0
Fr 15.03.,0.1
Sa 16.03.,0
So 17.03.,0
Mo 18.03.,7.3
Di 19.03.,0.7
Mi 20.03.,0.2
Do 21.03.,0
Fr 22.03.,0
Sa 23.03.,0
So 24.03.,0.4
Mo 25.03.,2
Di 26.03.,1.5
Mi 27.03.,0
Do 28.03.,5.8
Fr 29.03.,1
Sa 30.03.,7.1
So 31.03.,1.1
Mo 01.04.,0
Di 02.04.,0
Mi 03.04.,0
Do 04.04.,0
Fr 05.04.,0
Sa 06.04.,0
So 07.04.,0
Mo 08.04.,0.5
Di 09.04.,5.2
Mi 10.04.,2.3
Do 11.04.,3.3
Fr 12.04.,0.2
Sa 13.04.,0.2
So 14.04.,0
Mo 15.04.,0
Di 16.04.,3.9
Mi 17.04.,0
Do 18.04.,2.5
Fr 19.04.,10.1
Sa 20.04.,0.3
So 21.04.,0
Mo 22.04.,0
Di 23.04.,0
Mi 24.04.,0
Do 25.04.,0
Fr 26.04.,0
Sa 27.04.,5.9
So 28.04.,0
Mo 29.04.,0
Di 30.04.,0
