category,Niederschlag (6 bis 6 UTC)
Mo 01.05.,0.2
Di 02.05.,0
Mi 03.05.,0
Do 04.05.,3.3
Fr 05.05.,0
Sa 06.05.,1.5
So 07.05.,0
Mo 08.05.,0
Di 09.05.,0
Mi 10.05.,0
Do 11.05.,0.2
Fr 12.05.,19.3
Sa 13.05.,0
So 14.05.,0
Mo 15.05.,0
Di 16.05.,0
Mi 17.05.,29.4
Do 18.05.,7.9
Fr 19.05.,1.9
Sa 20.05.,0.5
So 21.05.,2
Mo 22.05.,0.6
Di 23.05.,0
Mi 24.05.,0
Do 25.05.,0
Fr 26.05.,0.5
Sa 27.05.,0.8
So 28.05.,9.7
Mo 29.05.,3.3
Di 30.05.,20.2
Mi 31.05.,0.3
Do 01.06.,0
Fr 02.06.,0
Sa 03.06.,0
So 04.06.,13.8
Mo 05.06.,9.2
Di 06.06.,6.3
Mi 07.06.,0
Do 08.06.,0
Fr 09.06.,0
Sa 10.06.,0
So 11.06.,0.2
Mo 12.06.,0
Di 13.06.,4.3
Mi 14.06.,1
Do 15.06.,7.6
Fr 16.06.,0
Sa 17.06.,0
So 18.06.,0
Mo 19.06.,0
Di 20.06.,0
Mi 21.06.,0
Do 22.06.,30.9
Fr 23.06.,4.3
Sa 24.06.,4.6
So 25.06.,0.4
Mo 26.06.,0.1
Di 27.06.,0
Mi 28.06.,0
Do 29.06.,0
Fr 30.06.,0
Sa 01.07.,1.1
So 02.07.,13.4
Mo 03.07.,7.3
Di 04.07.,0.5
Mi 05.07.,0.3
Do 06.07.,3.1
Fr 07.07.,27.4
Sa 08.07.,0.6
So 09.07.,5.6
Mo 10.07.,9.5
Di 11.07.,0.6
Mi 12.07.,1.6
Do 13.07.,3.3
Fr 14.07.,16.1
Sa 15.07.,6.9
So 16.07.,8.2
Mo 17.07.,0
Di 18.07.,0
Mi 19.07.,0.3
Do 20.07.,0
Fr 21.07.,0
Sa 22.07.,0
So 23.07.,4.5
Mo 24.07.,6
Di 25.07.,2.7
Mi 26.07.,1.1
Do 27.07.,9.6
Fr 28.07.,11
Sa 29.07.,0.8
So 30.07.,6.2
Mo 31.07.,0
Di 01.08.,0
Mi 02.08.,0.7
Do 03.08.,11.2
Fr 04.08.,0.3
Sa 05.08.,13
So 06.08.,4.9
Mo 07.08.,1.4
Di 08.08.,2.3
Mi 09.08.,0
Do 10.08.,0
Fr 11.08.,0
Sa 12.08.,0
So 13.08.,0
Mo 14.08.,0
Di 15.08.,0
Mi 16.08.,0
Do 17.08.,2.9
Fr 18.08.,2.3
Sa 19.08.,0
So 20.08.,0
Mo 21.08.,13.2
Di 22.08.,0
Mi 23.08.,0
Do 24.08.,0
Fr 25.08.,0
Sa 26.08.,0
So 27.08.,5
Mo 28.08.,1.9
Di 29.08.,0
Mi 30.08.,0
Do 31.08.,2.8
