category,Niederschlag (6 bis 6 UTC)
Di 01.09.,0.1
Mi 02.09.,2.6
Do 03.09.,18.4
Fr 04.09.,0
Sa 05.09.,31.4
So 06.09.,4.1
Mo 07.09.,0.1
Di 08.09.,0
Mi 09.09.,0
Do 10.09.,13.4
Fr 11.09.,20.9
Sa 12.09.,7.1
So 13.09.,1.8
Mo 14.09.,2.1
Di 15.09.,2.9
Mi 16.09.,1.3
Do 17.09.,7.8
Fr 18.09.,0
Sa 19.09.,0
So 20.09.,0
Mo 21.09.,0
Di 22.09.,0
Mi 23.09.,0
Do 24.09.,0
Fr 25.09.,0
Sa 26.09.,1.2
So 27.09.,2.4
Mo 28.09.,0.4
Di 29.09.,0
Mi 30.09.,1.6
Do 01.10.,5.9
Fr 02.10.,5.5
Sa 03.10.,0.3
So 04.10.,6
Mo 05.10.,1
Di 06.10.,0
Mi 07.10.,10.1
Do 08.10.,0.1
Fr 09.10.,0
Sa 10.10.,0
So 11.10.,0.8
Mo 12.10.,1.3
Di 13.10.,0.7
Mi 14.10.,3.1
Do 15.10.,1.8
Fr 16.10.,0.6
Sa 17.10.,3
So 18.10.,0
Mo 19.10.,0.1
Di 20.10.,0.1
Mi 21.10.,0
Do 22.10.,0
Fr 23.10.,2.1
Sa 24.10.,13.8
So 25.10.,2.3
Mo 26.10.,1.9
Di 27.10.,1.7
Mi 28.10.,16.8
Do 29.10.,21.5
Fr 30.10.,10.8
Sa 31.10.,10.4
So 01.11.,0.8
Mo 02.11.,0.1
Di 03.11.,18.1
Mi 04.11.,4.7
Do 05.11.,0
Fr 06.11.,0.1
Sa 07.11.,0
So 08.11.,14.1
Mo 09.11.,10.9
Di 10.11.,10.5
Mi 11.11.,0.2
Do 12.11.,0
Fr 13.11.,0
Sa 14.11.,5
So 15.11.,3.8
Mo 16.11.,7.1
Di 17.11.,0.2
Mi 18.11.,0
Do 19.11.,0.3
Fr 20.11.,0.2
Sa 21.11.,0.1
So 22.11.,0
Mo 23.11.,0
Di 24.11.,0
Mi 25.11.,0
Do 26.11.,1.7
Fr 27.11.,11.3
Sa 28.11.,0
So 29.11.,0.2
Mo 30.11.,0.1
Di 01.12.,0
Mi 02.12.,0
Do 03.12.,1
Fr 04.12.,1.7
Sa 05.12.,1.2
So 06.12.,2
Mo 07.12.,1.4
Di 08.12.,0
Mi 09.12.,0.5
Do 10.12.,4.1
Fr 11.12.,2.6
Sa 12.12.,6.9
So 13.12.,0
Mo 14.12.,1.4
Di 15.12.,0
Mi 16.12.,0
Do 17.12.,0
Fr 18.12.,0
Sa 19.12.,0
So 20.12.,0.5
Mo 21.12.,0
Di 22.12.,0
Mi 23.12.,0
Do 24.12.,1
Fr 25.12.,0
Sa 26.12.,0
So 27.12.,0
Mo 28.12.,0
Di 29.12.,0
Mi 30.12.,0
Do 31.12.,0
