category,Niederschlag (6 bis 6 UTC)
Mo 01.05.,0
Di 02.05.,0
Mi 03.05.,0
Do 04.05.,0
Fr 05.05.,0
Sa 06.05.,0
So 07.05.,0
Mo 08.05.,0
Di 09.05.,0.5
Mi 10.05.,0
Do 11.05.,0
Fr 12.05.,0
Sa 13.05.,8.7
So 14.05.,7.9
Mo 15.05.,1.4
Di 16.05.,5.4
Mi 17.05.,0
Do 18.05.,2.8
Fr 19.05.,0.5
Sa 20.05.,2.3
So 21.05.,0
Mo 22.05.,0.1
Di 23.05.,2.7
Mi 24.05.,2
Do 25.05.,6.7
Fr 26.05.,4.4
Sa 27.05.,0
So 28.05.,11
Mo 29.05.,3.5
Di 30.05.,12.8
Mi 31.05.,1.7
Do 01.06.,4.6
Fr 02.06.,0
Sa 03.06.,2.3
So 04.06.,4.3
Mo 05.06.,0
Di 06.06.,0
Mi 07.06.,0
Do 08.06.,0
Fr 09.06.,0
Sa 10.06.,0
So 11.06.,0
Mo 12.06.,0
Di 13.06.,0
Mi 14.06.,0
Do 15.06.,0
Fr 16.06.,0.6
Sa 17.06.,6.8
So 18.06.,0
Mo 19.06.,1
Di 20.06.,0
Mi 21.06.,24.1
Do 22.06.,1.2
Fr 23.06.,0
Sa 24.06.,0
So 25.06.,6.9
Mo 26.06.,0
Di 27.06.,15.6
Mi 28.06.,0
Do 29.06.,13.4
Fr 30.06.,0
Sa 01.07.,0
So 02.07.,0
Mo 03.07.,0
Di 04.07.,0
Mi 05.07.,0
Do 06.07.,2
Fr 07.07.,0
Sa 08.07.,0.2
So 09.07.,0
Mo 10.07.,0
Di 11.07.,0
Mi 12.07.,7.6
Do 13.07.,0
Fr 14.07.,15.4
Sa 15.07.,0
So 16.07.,0
Mo 17.07.,0
Di 18.07.,0
Mi 19.07.,0
Do 20.07.,0
Fr 21.07.,0
Sa 22.07.,2
So 23.07.,0.2
Mo 24.07.,0
Di 25.07.,0
Mi 26.07.,0
Do 27.07.,0
Fr 28.07.,1.9
Sa 29.07.,0.4
So 30.07.,0
Mo 31.07.,1.7
Di 01.08.,8.7
Mi 02.08.,0
Do 03.08.,21.1
Fr 04.08.,4
Sa 05.08.,8.5
So 06.08.,13.9
Mo 07.08.,0
Di 08.08.,1.4
Mi 09.08.,0
Do 10.08.,5.3
Fr 11.08.,2.2
Sa 12.08.,0
So 13.08.,0.3
Mo 14.08.,0.3
Di 15.08.,0
Mi 16.08.,0
Do 17.08.,0.4
Fr 18.08.,0.2
Sa 19.08.,2.6
So 20.08.,1.5
Mo 21.08.,8.8
Di 22.08.,0
Mi 23.08.,0
Do 24.08.,30.8
Fr 25.08.,0
Sa 26.08.,1.9
So 27.08.,2
Mo 28.08.,3.4
Di 29.08.,7.6
Mi 30.08.,8.6
Do 31.08.,0
