category,Niederschlag (6 bis 6 UTC)
Sa 01.10.,7.2
So 02.10.,12.8
Mo 03.10.,0
Di 04.10.,0
Mi 05.10.,0
Do 06.10.,0
Fr 07.10.,0
Sa 08.10.,0.2
So 09.10.,0
Mo 10.10.,2.3
Di 11.10.,0
Mi 12.10.,0
Do 13.10.,9.2
Fr 14.10.,18
Sa 15.10.,0.8
So 16.10.,0
Mo 17.10.,0
Di 18.10.,0
Mi 19.10.,0
Do 20.10.,0
Fr 21.10.,7.4
Sa 22.10.,0.1
So 23.10.,5.4
Mo 24.10.,8.4
Di 25.10.,0.3
Mi 26.10.,0.2
Do 27.10.,0
Fr 28.10.,0
Sa 29.10.,0
So 30.10.,0
Mo 31.10.,0.1
Di 01.11.,0
Mi 02.11.,0
Do 03.11.,0.9
Fr 04.11.,7.5
Sa 05.11.,4
So 06.11.,0.2
Mo 07.11.,0
Di 08.11.,0
Mi 09.11.,4.8
Do 10.11.,0
Fr 11.11.,0
Sa 12.11.,0
So 13.11.,0
Mo 14.11.,0
Di 15.11.,0.4
Mi 16.11.,2.5
Do 17.11.,8.4
Fr 18.11.,2.5
Sa 19.11.,1.9
So 20.11.,2.8
Mo 21.11.,1
Di 22.11.,1.4
Mi 23.11.,4.8
Do 24.11.,0.5
Fr 25.11.,2.3
Sa 26.11.,1
So 27.11.,0
Mo 28.11.,2.8
Di 29.11.,1.1
Mi 30.11.,0
Do 01.12.,0.1
Fr 02.12.,1.5
Sa 03.12.,0
So 04.12.,0
Mo 05.12.,3.7
Di 06.12.,0
Mi 07.12.,0
Do 08.12.,0
Fr 09.12.,0.8
Sa 10.12.,1
So 11.12.,0.9
Mo 12.12.,0
Di 13.12.,0
Mi 14.12.,9.7
Do 15.12.,4.5
Fr 16.12.,2.2
Sa 17.12.,0
So 18.12.,0
Mo 19.12.,0
Di 20.12.,0
Mi 21.12.,2.8
Do 22.12.,5.3
Fr 23.12.,10
Sa 24.12.,1
So 25.12.,0
Mo 26.12.,6.7
Di 27.12.,0
Mi 28.12.,0
Do 29.12.,1
Fr 30.12.,2
Sa 31.12.,0
