category,Niederschlag (6 bis 6 UTC)
Do 01.09.,5.7
Fr 02.09.,0
Sa 03.09.,0
So 04.09.,31.3
Mo 05.09.,0.8
Di 06.09.,0
Mi 07.09.,0
Do 08.09.,0
Fr 09.09.,0
Sa 10.09.,0
So 11.09.,0
Mo 12.09.,0
Di 13.09.,0
Mi 14.09.,0
Do 15.09.,0
Fr 16.09.,21
Sa 17.09.,30
So 18.09.,12.6
Mo 19.09.,15.8
Di 20.09.,0
Mi 21.09.,0
Do 22.09.,0
Fr 23.09.,0
Sa 24.09.,0
So 25.09.,0
Mo 26.09.,0
Di 27.09.,0
Mi 28.09.,0
Do 29.09.,0
Fr 30.09.,0
Sa 01.10.,0.6
So 02.10.,3.1
Mo 03.10.,0.9
Di 04.10.,3.7
Mi 05.10.,1.7
Do 06.10.,2.1
Fr 07.10.,1.2
Sa 08.10.,0.7
So 09.10.,0
Mo 10.10.,0.6
Di 11.10.,0.3
Mi 12.10.,0
Do 13.10.,0
Fr 14.10.,0
Sa 15.10.,0
So 16.10.,0
Mo 17.10.,9.8
Di 18.10.,8.3
Mi 19.10.,1.7
Do 20.10.,1.5
Fr 21.10.,0.5
Sa 22.10.,0
So 23.10.,0.5
Mo 24.10.,1.7
Di 25.10.,5.8
Mi 26.10.,0
Do 27.10.,0
Fr 28.10.,0
Sa 29.10.,0.5
So 30.10.,0
Mo 31.10.,0
Di 01.11.,0
Mi 02.11.,4.7
Do 03.11.,0
Fr 04.11.,0
Sa 05.11.,9.8
So 06.11.,13.3
Mo 07.11.,1.6
Di 08.11.,1.5
Mi 09.11.,2.8
Do 10.11.,8.9
Fr 11.11.,4.6
Sa 12.11.,0
So 13.11.,0
Mo 14.11.,0
Di 15.11.,4.5
Mi 16.11.,8.8
Do 17.11.,0.7
Fr 18.11.,2.2
Sa 19.11.,5.6
So 20.11.,0
Mo 21.11.,0
Di 22.11.,0
Mi 23.11.,0
Do 24.11.,0
Fr 25.11.,0
Sa 26.11.,0.3
So 27.11.,0.1
Mo 28.11.,0
Di 29.11.,0
Mi 30.11.,0
Do 01.12.,0.1
Fr 02.12.,0.1
Sa 03.12.,0
So 04.12.,0
Mo 05.12.,0
Di 06.12.,0
Mi 07.12.,0
Do 08.12.,0
Fr 09.12.,0
Sa 10.12.,0
So 11.12.,0.4
Mo 12.12.,0.4
Di 13.12.,0.3
Mi 14.12.,0
Do 15.12.,0
Fr 16.12.,0
Sa 17.12.,0
So 18.12.,1.1
Mo 19.12.,0
Di 20.12.,0
Mi 21.12.,0
Do 22.12.,0
Fr 23.12.,1.3
Sa 24.12.,0.1
So 25.12.,0
Mo 26.12.,0.9
Di 27.12.,0
Mi 28.12.,0
Do 29.12.,0
Fr 30.12.,0
Sa 31.12.,0
