category,Niederschlag (6 bis 6 UTC)
Fr 01.01.,0
Sa 02.01.,8
So 03.01.,2.8
Mo 04.01.,1.3
Di 05.01.,0.5
Mi 06.01.,2.6
Do 07.01.,2.7
Fr 08.01.,8.8
Sa 09.01.,2.3
So 10.01.,8.4
Mo 11.01.,0.9
Di 12.01.,3.7
Mi 13.01.,0.2
Do 14.01.,0.3
Fr 15.01.,4.3
Sa 16.01.,2
So 17.01.,2.4
Mo 18.01.,0
Di 19.01.,0
Mi 20.01.,0.1
Do 21.01.,0
Fr 22.01.,1.5
Sa 23.01.,1.3
So 24.01.,0.5
Mo 25.01.,0
Di 26.01.,0
Mi 27.01.,0
Do 28.01.,4.1
Fr 29.01.,0
Sa 30.01.,13.1
So 31.01.,20.7
Mo 01.02.,0
Di 02.02.,0.3
Mi 03.02.,9.3
Do 04.02.,6.9
Fr 05.02.,0.3
Sa 06.02.,0
So 07.02.,0.2
Mo 08.02.,2.5
Di 09.02.,0.3
Mi 10.02.,0.6
Do 11.02.,0
Fr 12.02.,0.9
Sa 13.02.,1.9
So 14.02.,3.3
Mo 15.02.,0
Di 16.02.,0
Mi 17.02.,0.4
Do 18.02.,0
Fr 19.02.,0
Sa 20.02.,9.6
So 21.02.,0
Mo 22.02.,0
Di 23.02.,4.3
Mi 24.02.,5.9
Do 25.02.,4.4
Fr 26.02.,0
Sa 27.02.,0
So 28.02.,0
Mo 29.02.,24.2
Di 01.03.,3.3
Mi 02.03.,6.8
Do 03.03.,0
Fr 04.03.,0
Sa 05.03.,6.7
So 06.03.,0
Mo 07.03.,0
Di 08.03.,0.4
Mi 09.03.,0
Do 10.03.,0
Fr 11.03.,0
Sa 12.03.,0
So 13.03.,0
Mo 14.03.,0
Di 15.03.,5.2
Mi 16.03.,0
Do 17.03.,0
Fr 18.03.,0
Sa 19.03.,0
So 20.03.,0
Mo 21.03.,0
Di 22.03.,0
Mi 23.03.,0.1
Do 24.03.,0
Fr 25.03.,14.5
Sa 26.03.,0
So 27.03.,3.3
Mo 28.03.,0.1
Di 29.03.,0.9
Mi 30.03.,1.9
Do 31.03.,0
Fr 01.04.,0
Sa 02.04.,0
So 03.04.,0
Mo 04.04.,0
Di 05.04.,0.1
Mi 06.04.,1.1
Do 07.04.,2.1
Fr 08.04.,0.7
Sa 09.04.,1.8
So 10.04.,0
Mo 11.04.,0.7
Di 12.04.,5.8
Mi 13.04.,4.6
Do 14.04.,1.1
Fr 15.04.,1.2
Sa 16.04.,0
So 17.04.,20.3
Mo 18.04.,0.2
Di 19.04.,0
Mi 20.04.,0
Do 21.04.,0
Fr 22.04.,0
Sa 23.04.,11.2
So 24.04.,0.6
Mo 25.04.,1.2
Di 26.04.,9
Mi 27.04.,0.5
Do 28.04.,0
Fr 29.04.,0
Sa 30.04.,0
