category,Niederschlag (6 bis 6 UTC)
Do 01.09.,10.9
Fr 02.09.,9.5
Sa 03.09.,8.1
So 04.09.,5.2
Mo 05.09.,8.6
Di 06.09.,0
Mi 07.09.,0
Do 08.09.,0
Fr 09.09.,0
Sa 10.09.,0
So 11.09.,0
Mo 12.09.,0
Di 13.09.,0.1
Mi 14.09.,3.6
Do 15.09.,1.6
Fr 16.09.,2
Sa 17.09.,0.1
So 18.09.,0.9
Mo 19.09.,0
Di 20.09.,0
Mi 21.09.,0
Do 22.09.,0
Fr 23.09.,1
Sa 24.09.,0
So 25.09.,0
Mo 26.09.,0
Di 27.09.,0
Mi 28.09.,0
Do 29.09.,1.4
Fr 30.09.,1
Sa 01.10.,0.2
So 02.10.,0
Mo 03.10.,0
Di 04.10.,0.5
Mi 05.10.,4.8
Do 06.10.,6.3
Fr 07.10.,5.7
Sa 08.10.,0.6
So 09.10.,2.4
Mo 10.10.,3.2
Di 11.10.,0.1
Mi 12.10.,4.2
Do 13.10.,0
Fr 14.10.,0
Sa 15.10.,0.2
So 16.10.,0
Mo 17.10.,0
Di 18.10.,0
Mi 19.10.,0
Do 20.10.,2.1
Fr 21.10.,1
Sa 22.10.,0
So 23.10.,0.1
Mo 24.10.,0.2
Di 25.10.,0
Mi 26.10.,0
Do 27.10.,0
Fr 28.10.,7.1
Sa 29.10.,9.9
So 30.10.,0
Mo 31.10.,0
Di 01.11.,0
Mi 02.11.,3.5
Do 03.11.,0
Fr 04.11.,0
Sa 05.11.,0
So 06.11.,0
Mo 07.11.,0
Di 08.11.,0
Mi 09.11.,0
Do 10.11.,0
Fr 11.11.,0
Sa 12.11.,0.1
So 13.11.,3.8
Mo 14.11.,6.9
Di 15.11.,3.7
Mi 16.11.,0
Do 17.11.,0
Fr 18.11.,3.7
Sa 19.11.,1.5
So 20.11.,8
Mo 21.11.,14.8
Di 22.11.,0
Mi 23.11.,0
Do 24.11.,0.7
Fr 25.11.,1.6
Sa 26.11.,0
So 27.11.,0
Mo 28.11.,0
Di 29.11.,7.1
Mi 30.11.,6
Do 01.12.,0
Fr 02.12.,6.9
Sa 03.12.,3.5
So 04.12.,22.1
Mo 05.12.,34.4
Di 06.12.,3.1
Mi 07.12.,2.9
Do 08.12.,6.4
Fr 09.12.,3.8
Sa 10.12.,9.6
So 11.12.,0.9
Mo 12.12.,4.5
Di 13.12.,0.5
Mi 14.12.,7.4
Do 15.12.,0.3
Fr 16.12.,0
Sa 17.12.,0.1
So 18.12.,2.6
Mo 19.12.,3.1
Di 20.12.,2.1
Mi 21.12.,0.1
Do 22.12.,0
Fr 23.12.,4.1
Sa 24.12.,0.3
So 25.12.,1.2
Mo 26.12.,0.1
Di 27.12.,0.4
Mi 28.12.,0
Do 29.12.,0
Fr 30.12.,0
Sa 31.12.,0
