category,Niederschlag (6 bis 6 UTC)
Di 01.05.,0
Mi 02.05.,0
Do 03.05.,3.3
Fr 04.05.,2.7
Sa 05.05.,0
So 06.05.,1.1
Mo 07.05.,14
Di 08.05.,0
Mi 09.05.,0
Do 10.05.,0.1
Fr 11.05.,0.1
Sa 12.05.,1.8
So 13.05.,14.3
Mo 14.05.,4.2
Di 15.05.,0.8
Mi 16.05.,0
Do 17.05.,0
Fr 18.05.,0
Sa 19.05.,0
So 20.05.,0.5
Mo 21.05.,2.6
Di 22.05.,0.7
Mi 23.05.,17.4
Do 24.05.,0.8
Fr 25.05.,0
Sa 26.05.,0
So 27.05.,3.1
Mo 28.05.,8.7
Di 29.05.,0
Mi 30.05.,14.3
Do 31.05.,1.5
Fr 01.06.,0
Sa 02.06.,0
So 03.06.,0
Mo 04.06.,0
Di 05.06.,14.8
Mi 06.06.,12.5
Do 07.06.,2.3
Fr 08.06.,9
Sa 09.06.,0.1
So 10.06.,0
Mo 11.06.,0
Di 12.06.,0
Mi 13.06.,0
Do 14.06.,13.8
Fr 15.06.,0
Sa 16.06.,0
So 17.06.,0
Mo 18.06.,0
Di 19.06.,0
Mi 20.06.,0.2
Do 21.06.,17
Fr 22.06.,1
Sa 23.06.,5
So 24.06.,7.1
Mo 25.06.,6
Di 26.06.,0
Mi 27.06.,0
Do 28.06.,14
Fr 29.06.,8.4
Sa 30.06.,0
So 01.07.,6.4
Mo 02.07.,9.1
Di 03.07.,6.1
Mi 04.07.,0.1
Do 05.07.,0
Fr 06.07.,0
Sa 07.07.,0
So 08.07.,0
Mo 09.07.,0
Di 10.07.,0
Mi 11.07.,0
Do 12.07.,39.8
Fr 13.07.,0
Sa 14.07.,0
So 15.07.,8.6
Mo 16.07.,6.3
Di 17.07.,3.4
Mi 18.07.,0
Do 19.07.,9.1
Fr 20.07.,0
Sa 21.07.,0
So 22.07.,0
Mo 23.07.,0
Di 24.07.,0
Mi 25.07.,12.4
Do 26.07.,0.4
Fr 27.07.,0.6
Sa 28.07.,3.5
So 29.07.,1.3
Mo 30.07.,0
Di 31.07.,0
Mi 01.08.,1
Do 02.08.,0
Fr 03.08.,0
Sa 04.08.,0.5
So 05.08.,2.3
Mo 06.08.,0
Di 07.08.,0.3
Mi 08.08.,8.5
Do 09.08.,9.9
Fr 10.08.,14.3
Sa 11.08.,28.9
So 12.08.,11.5
Mo 13.08.,0
Di 14.08.,2.1
Mi 15.08.,0
Do 16.08.,0
Fr 17.08.,0
Sa 18.08.,0
So 19.08.,0
Mo 20.08.,0
Di 21.08.,0
Mi 22.08.,0
Do 23.08.,0
Fr 24.08.,4.5
Sa 25.08.,9.9
So 26.08.,12.9
Mo 27.08.,0
Di 28.08.,0
Mi 29.08.,0
Do 30.08.,0
Fr 31.08.,0
