category,Niederschlag (6 bis 6 UTC)
Mo 01.05.,1.5
Di 02.05.,0
Mi 03.05.,0
Do 04.05.,0
Fr 05.05.,0
Sa 06.05.,0
So 07.05.,0.4
Mo 08.05.,15.3
Di 09.05.,0
Mi 10.05.,0
Do 11.05.,0.1
Fr 12.05.,3.3
Sa 13.05.,43.4
So 14.05.,1.4
Mo 15.05.,0
Di 16.05.,0.5
Mi 17.05.,0
Do 18.05.,1.2
Fr 19.05.,1.4
Sa 20.05.,3.8
So 21.05.,1.3
Mo 22.05.,0
Di 23.05.,0
Mi 24.05.,0
Do 25.05.,0
Fr 26.05.,0.6
Sa 27.05.,0
So 28.05.,0
Mo 29.05.,22.1
Di 30.05.,0.1
Mi 31.05.,9.9
Do 01.06.,80
Fr 02.06.,6.3
Sa 03.06.,0
So 04.06.,0
Mo 05.06.,11.3
Di 06.06.,30.1
Mi 07.06.,0
Do 08.06.,9.6
Fr 09.06.,3.2
Sa 10.06.,5.1
So 11.06.,7.2
Mo 12.06.,0.6
Di 13.06.,26.1
Mi 14.06.,2.1
Do 15.06.,2.2
Fr 16.06.,1.3
Sa 17.06.,0.7
So 18.06.,4.8
Mo 19.06.,0
Di 20.06.,0
Mi 21.06.,1.9
Do 22.06.,0.2
Fr 23.06.,0.8
Sa 24.06.,3.2
So 25.06.,6.7
Mo 26.06.,0
Di 27.06.,0
Mi 28.06.,0
Do 29.06.,0
Fr 30.06.,0
Sa 01.07.,11.4
So 02.07.,3.8
Mo 03.07.,3.1
Di 04.07.,0
Mi 05.07.,0
Do 06.07.,0
Fr 07.07.,0
Sa 08.07.,0
So 09.07.,0
Mo 10.07.,0
Di 11.07.,17
Mi 12.07.,0.6
Do 13.07.,0.9
Fr 14.07.,34.6
Sa 15.07.,1.9
So 16.07.,6.2
Mo 17.07.,0
Di 18.07.,0.2
Mi 19.07.,0
Do 20.07.,0
Fr 21.07.,0
Sa 22.07.,4.1
So 23.07.,0.5
Mo 24.07.,0
Di 25.07.,0
Mi 26.07.,0
Do 27.07.,23.8
Fr 28.07.,26
Sa 29.07.,0
So 30.07.,0
Mo 31.07.,0
Di 01.08.,0
Mi 02.08.,0
Do 03.08.,0
Fr 04.08.,0
Sa 05.08.,0
So 06.08.,0
Mo 07.08.,31.4
Di 08.08.,9.6
Mi 09.08.,2.8
Do 10.08.,0
Fr 11.08.,0
Sa 12.08.,0
So 13.08.,2.7
Mo 14.08.,18.1
Di 15.08.,0
Mi 16.08.,19.5
Do 17.08.,0
Fr 18.08.,0
Sa 19.08.,0
So 20.08.,0
Mo 21.08.,2.2
Di 22.08.,0
Mi 23.08.,2.3
Do 24.08.,0.1
Fr 25.08.,4.6
Sa 26.08.,0.6
So 27.08.,23.7
Mo 28.08.,12
Di 29.08.,19.5
Mi 30.08.,1.6
Do 31.08.,6.1
