category,Niederschlag (6 bis 6 UTC)
Fr 01.01.,0.8
Sa 02.01.,0.2
So 03.01.,0
Mo 04.01.,3.9
Di 05.01.,0
Mi 06.01.,0.7
Do 07.01.,0.3
Fr 08.01.,0.3
Sa 09.01.,0
So 10.01.,0
Mo 11.01.,6.3
Di 12.01.,0
Mi 13.01.,0
Do 14.01.,0
Fr 15.01.,0
Sa 16.01.,0
So 17.01.,3.3
Mo 18.01.,0
Di 19.01.,0
Mi 20.01.,0
Do 21.01.,9.1
Fr 22.01.,1.8
Sa 23.01.,2.8
So 24.01.,1.4
Mo 25.01.,0.6
Di 26.01.,2.5
Mi 27.01.,0
Do 28.01.,0
Fr 29.01.,0.4
Sa 30.01.,3.7
So 31.01.,1.8
Mo 01.02.,0.9
Di 02.02.,0
Mi 03.02.,0
Do 04.02.,0
Fr 05.02.,0.4
Sa 06.02.,1.2
So 07.02.,10.1
Mo 08.02.,4.3
Di 09.02.,2.6
Mi 10.02.,0
Do 11.02.,2
Fr 12.02.,2
Sa 13.02.,0
So 14.02.,0
Mo 15.02.,0
Di 16.02.,0
Mi 17.02.,0.1
Do 18.02.,2.2
Fr 19.02.,4.5
Sa 20.02.,2.8
So 21.02.,0
Mo 22.02.,0
Di 23.02.,2.2
Mi 24.02.,3.4
Do 25.02.,8.2
Fr 26.02.,4.1
Sa 27.02.,7.1
So 28.02.,5.8
Mo 29.02.,3
Di 01.03.,7
Mi 02.03.,0.7
Do 03.03.,0
Fr 04.03.,0
Sa 05.03.,0.2
So 06.03.,1.9
Mo 07.03.,2.6
Di 08.03.,1.1
Mi 09.03.,1.2
Do 10.03.,3.3
Fr 11.03.,4
Sa 12.03.,22.7
So 13.03.,9.4
Mo 14.03.,0.6
Di 15.03.,0
Mi 16.03.,5.2
Do 17.03.,8.7
Fr 18.03.,0.1
Sa 19.03.,1.1
So 20.03.,1.8
Mo 21.03.,8.8
Di 22.03.,0.3
Mi 23.03.,9.7
Do 24.03.,4.4
Fr 25.03.,13.1
Sa 26.03.,3.7
So 27.03.,4.5
Mo 28.03.,0.1
Di 29.03.,0
Mi 30.03.,0.6
Do 31.03.,1.3
Fr 01.04.,5.6
Sa 02.04.,0
So 03.04.,0
Mo 04.04.,0
Di 05.04.,0
Mi 06.04.,0
Do 07.04.,0.4
Fr 08.04.,2.2
Sa 09.04.,17.6
So 10.04.,0
Mo 11.04.,0
Di 12.04.,10.1
Mi 13.04.,13.5
Do 14.04.,0
Fr 15.04.,0
Sa 16.04.,0
So 17.04.,0
Mo 18.04.,7.2
Di 19.04.,0
Mi 20.04.,4.7
Do 21.04.,0
Fr 22.04.,0
Sa 23.04.,0
So 24.04.,0
Mo 25.04.,0
Di 26.04.,0
Mi 27.04.,0.4
Do 28.04.,2
Fr 29.04.,0
Sa 30.04.,0
