category,Niederschlag (6 bis 6 UTC)
So 01.09.,6.2
Mo 02.09.,0.3
Di 03.09.,0
Mi 04.09.,7.5
Do 05.09.,5.4
Fr 06.09.,0.3
Sa 07.09.,4.2
So 08.09.,0
Mo 09.09.,0
Di 10.09.,0
Mi 11.09.,0.1
Do 12.09.,4.9
Fr 13.09.,21.7
Sa 14.09.,12.4
So 15.09.,4.8
Mo 16.09.,0
Di 17.09.,0
Mi 18.09.,0
Do 19.09.,0
Fr 20.09.,0.5
Sa 21.09.,10.2
So 22.09.,3.1
Mo 23.09.,4.4
Di 24.09.,0.2
Mi 25.09.,0
Do 26.09.,0
Fr 27.09.,1.9
Sa 28.09.,3.2
So 29.09.,0
Mo 30.09.,0
Di 01.10.,2.2
Mi 02.10.,13.5
Do 03.10.,0
Fr 04.10.,0
Sa 05.10.,11
So 06.10.,0
Mo 07.10.,0.5
Di 08.10.,0
Mi 09.10.,0.3
Do 10.10.,0
Fr 11.10.,0
Sa 12.10.,0
So 13.10.,0
Mo 14.10.,0
Di 15.10.,3.1
Mi 16.10.,4.2
Do 17.10.,5.6
Fr 18.10.,3.7
Sa 19.10.,3.8
So 20.10.,7.8
Mo 21.10.,6.2
Di 22.10.,0
Mi 23.10.,0
Do 24.10.,0
Fr 25.10.,0.5
Sa 26.10.,9.1
So 27.10.,0.2
Mo 28.10.,0
Di 29.10.,2.3
Mi 30.10.,0
Do 31.10.,0
Fr 01.11.,1.5
Sa 02.11.,0
So 03.11.,0
Mo 04.11.,0
Di 05.11.,0
Mi 06.11.,0
Do 07.11.,3.9
Fr 08.11.,0
Sa 09.11.,0
So 10.11.,0
Mo 11.11.,0
Di 12.11.,0
Mi 13.11.,23.2
Do 14.11.,14.3
Fr 15.11.,1.7
Sa 16.11.,0
So 17.11.,0
Mo 18.11.,0
Di 19.11.,0.1
Mi 20.11.,3.4
Do 21.11.,0.3
Fr 22.11.,0
Sa 23.11.,0.7
So 24.11.,0.2
Mo 25.11.,8.2
Di 26.11.,2.3
Mi 27.11.,1.2
Do 28.11.,2.3
Fr 29.11.,11.6
Sa 30.11.,1.7
So 01.12.,0.8
Mo 02.12.,3
Di 03.12.,0.1
Mi 04.12.,0
Do 05.12.,0
Fr 06.12.,0
Sa 07.12.,0
So 08.12.,0
Mo 09.12.,0
Di 10.12.,0
Mi 11.12.,0
Do 12.12.,0
Fr 13.12.,7.2
Sa 14.12.,0.4
So 15.12.,0
Mo 16.12.,0
Di 17.12.,8.7
Mi 18.12.,0.6
Do 19.12.,0.1
Fr 20.12.,10.1
Sa 21.12.,0
So 22.12.,1.1
Mo 23.12.,12.7
Di 24.12.,0
Mi 25.12.,0
Do 26.12.,0
Fr 27.12.,0
Sa 28.12.,0.1
So 29.12.,0
Mo 30.12.,0.6
Di 31.12.,0.8
