category,Niederschlag (6 bis 6 UTC)
Sa 01.05.,0.1
So 02.05.,0.1
Mo 03.05.,0
Di 04.05.,1.5
Mi 05.05.,0
Do 06.05.,0
Fr 07.05.,0
Sa 08.05.,0
So 09.05.,0
Mo 10.05.,0
Di 11.05.,3.4
Mi 12.05.,0.2
Do 13.05.,2.7
Fr 14.05.,13.5
Sa 15.05.,0
So 16.05.,0
Mo 17.05.,0
Di 18.05.,0
Mi 19.05.,0
Do 20.05.,0
Fr 21.05.,10.5
Sa 22.05.,0
So 23.05.,0
Mo 24.05.,0
Di 25.05.,0
Mi 26.05.,0
Do 27.05.,3.2
Fr 28.05.,1.1
Sa 29.05.,0
So 30.05.,11.2
Mo 31.05.,1.2
Di 01.06.,0
Mi 02.06.,9.1
Do 03.06.,5.2
Fr 04.06.,0.8
Sa 05.06.,0
So 06.06.,0
Mo 07.06.,1.8
Di 08.06.,0
Mi 09.06.,0.8
Do 10.06.,8.8
Fr 11.06.,35.6
Sa 12.06.,0.5
So 13.06.,0
Mo 14.06.,3.6
Di 15.06.,6.2
Mi 16.06.,1.2
Do 17.06.,10
Fr 18.06.,0
Sa 19.06.,1.9
So 20.06.,5.7
Mo 21.06.,2.9
Di 22.06.,15
Mi 23.06.,9
Do 24.06.,0.2
Fr 25.06.,0
Sa 26.06.,2.4
So 27.06.,4
Mo 28.06.,0
Di 29.06.,0
Mi 30.06.,0
Do 01.07.,0
Fr 02.07.,0
Sa 03.07.,0
So 04.07.,0
Mo 05.07.,30.8
Di 06.07.,0
Mi 07.07.,0
Do 08.07.,0
Fr 09.07.,0
Sa 10.07.,36.9
So 11.07.,15.7
Mo 12.07.,3.2
Di 13.07.,3.2
Mi 14.07.,9.1
Do 15.07.,5.6
Fr 16.07.,4.2
Sa 17.07.,24.5
So 18.07.,1.6
Mo 19.07.,14.5
Di 20.07.,4.3
Mi 21.07.,0.9
Do 22.07.,6.2
Fr 23.07.,0
Sa 24.07.,0.2
So 25.07.,3.5
Mo 26.07.,0
Di 27.07.,13.4
Mi 28.07.,22.4
Do 29.07.,0
Fr 30.07.,0
Sa 31.07.,11.7
So 01.08.,0
Mo 02.08.,0
Di 03.08.,2.9
Mi 04.08.,14.5
Do 05.08.,2.2
Fr 06.08.,0
Sa 07.08.,0
So 08.08.,1.1
Mo 09.08.,8.1
Di 10.08.,20.8
Mi 11.08.,0.1
Do 12.08.,8.2
Fr 13.08.,1.1
Sa 14.08.,0
So 15.08.,0.8
Mo 16.08.,0
Di 17.08.,0
Mi 18.08.,0
Do 19.08.,0
Fr 20.08.,0
Sa 21.08.,0
So 22.08.,12.1
Mo 23.08.,18.2
Di 24.08.,9.1
Mi 25.08.,1.3
Do 26.08.,0
Fr 27.08.,23.6
Sa 28.08.,9.2
So 29.08.,0
Mo 30.08.,15.5
Di 31.08.,6.3
