category,Niederschlag (6 bis 6 UTC)
So 01.01.,0.4
Mo 02.01.,3
Di 03.01.,1.1
Mi 04.01.,0
Do 05.01.,0
Fr 06.01.,0
Sa 07.01.,0.1
So 08.01.,0
Mo 09.01.,0.8
Di 10.01.,7.2
Mi 11.01.,0.8
Do 12.01.,1.9
Fr 13.01.,0.4
Sa 14.01.,0
So 15.01.,0
Mo 16.01.,0
Di 17.01.,0
Mi 18.01.,0.6
Do 19.01.,0.6
Fr 20.01.,0.3
Sa 21.01.,0.4
So 22.01.,0.1
Mo 23.01.,8.6
Di 24.01.,2.2
Mi 25.01.,6.5
Do 26.01.,0.7
Fr 27.01.,0.7
Sa 28.01.,0.1
So 29.01.,2.1
Mo 30.01.,6
Di 31.01.,0
Mi 01.02.,0
Do 02.02.,0.3
Fr 03.02.,0
Sa 04.02.,0
So 05.02.,0.1
Mo 06.02.,0
Di 07.02.,0
Mi 08.02.,0
Do 09.02.,9.2
Fr 10.02.,0
Sa 11.02.,0.5
So 12.02.,0.6
Mo 13.02.,0.1
Di 14.02.,0.5
Mi 15.02.,4.4
Do 16.02.,5.5
Fr 17.02.,8.6
Sa 18.02.,3.5
So 19.02.,0
Mo 20.02.,0
Di 21.02.,0.3
Mi 22.02.,0.1
Do 23.02.,1.7
Fr 24.02.,1.7
Sa 25.02.,6.5
So 26.02.,0.8
Mo 27.02.,2.1
Di 28.02.,0
Mi 01.03.,0
Do 02.03.,0
Fr 03.03.,9.5
Sa 04.03.,1.3
So 05.03.,0.3
Mo 06.03.,2.4
Di 07.03.,0
Mi 08.03.,0
Do 09.03.,0
Fr 10.03.,0
Sa 11.03.,0
So 12.03.,0
Mo 13.03.,0
Di 14.03.,2.3
Mi 15.03.,0.2
Do 16.03.,0
Fr 17.03.,2.9
Sa 18.03.,5.4
So 19.03.,31.8
Mo 20.03.,4.4
Di 21.03.,4.2
Mi 22.03.,0
Do 23.03.,0
Fr 24.03.,0
Sa 25.03.,8.5
So 26.03.,0.8
Mo 27.03.,6.4
Di 28.03.,5.4
Mi 29.03.,1
Do 30.03.,0
Fr 31.03.,3.3
Sa 01.04.,8.9
So 02.04.,0
Mo 03.04.,0
Di 04.04.,0
Mi 05.04.,1.6
Do 06.04.,0
Fr 07.04.,3.6
Sa 08.04.,1.1
So 09.04.,0
Mo 10.04.,0
Di 11.04.,3.6
Mi 12.04.,3.3
Do 13.04.,0
Fr 14.04.,8.3
Sa 15.04.,5.1
So 16.04.,0.5
Mo 17.04.,0.1
Di 18.04.,0.1
Mi 19.04.,0.9
Do 20.04.,0
Fr 21.04.,0
Sa 22.04.,0
So 23.04.,0
Mo 24.04.,0
Di 25.04.,2.5
Mi 26.04.,0
Do 27.04.,0
Fr 28.04.,0
Sa 29.04.,6.4
So 30.04.,4.1
