category,Niederschlag (6 bis 6 UTC)
Fr 01.05.,1
Sa 02.05.,3.1
So 03.05.,5.1
Mo 04.05.,0.7
Di 05.05.,3.2
Mi 06.05.,0
Do 07.05.,0
Fr 08.05.,2
Sa 09.05.,1.2
So 10.05.,0.5
Mo 11.05.,3.6
Di 12.05.,1
Mi 13.05.,5.8
Do 14.05.,1.7
Fr 15.05.,6.1
Sa 16.05.,2.6
So 17.05.,3.2
Mo 18.05.,1.5
Di 19.05.,0
Mi 20.05.,0
Do 21.05.,9
Fr 22.05.,8.8
Sa 23.05.,0
So 24.05.,0
Mo 25.05.,0
Di 26.05.,19.1
Mi 27.05.,0
Do 28.05.,3.8
Fr 29.05.,0.6
Sa 30.05.,0
So 31.05.,0
Mo 01.06.,0
Di 02.06.,0
Mi 03.06.,0
Do 04.06.,0
Fr 05.06.,0.2
Sa 06.06.,8.6
So 07.06.,21.6
Mo 08.06.,0
Di 09.06.,0.5
Mi 10.06.,3.3
Do 11.06.,0.3
Fr 12.06.,0
Sa 13.06.,0
So 14.06.,2.3
Mo 15.06.,17.2
Di 16.06.,2.4
Mi 17.06.,0
Do 18.06.,13.9
Fr 19.06.,14.6
Sa 20.06.,0.4
So 21.06.,10.2
Mo 22.06.,24.9
Di 23.06.,47
Mi 24.06.,6.4
Do 25.06.,2.7
Fr 26.06.,5.6
Sa 27.06.,0.6
So 28.06.,0
Mo 29.06.,0
Di 30.06.,2.1
Mi 01.07.,0
Do 02.07.,0
Fr 03.07.,37.7
Sa 04.07.,0
So 05.07.,2.6
Mo 06.07.,23.6
Di 07.07.,12.2
Mi 08.07.,2.9
Do 09.07.,0.7
Fr 10.07.,0
Sa 11.07.,0
So 12.07.,3.5
Mo 13.07.,0
Di 14.07.,0
Mi 15.07.,0.2
Do 16.07.,0
Fr 17.07.,20
Sa 18.07.,17.7
So 19.07.,0
Mo 20.07.,0
Di 21.07.,0
Mi 22.07.,0
Do 23.07.,7.4
Fr 24.07.,18.9
Sa 25.07.,7.5
So 26.07.,0
Mo 27.07.,3.3
Di 28.07.,3.4
Mi 29.07.,0
Do 30.07.,0
Fr 31.07.,0
Sa 01.08.,0
So 02.08.,5.1
Mo 03.08.,4.7
Di 04.08.,0
Mi 05.08.,0
Do 06.08.,0
Fr 07.08.,0
Sa 08.08.,0
So 09.08.,0
Mo 10.08.,2.2
Di 11.08.,1.5
Mi 12.08.,0
Do 13.08.,14.2
Fr 14.08.,0
Sa 15.08.,0
So 16.08.,0
Mo 17.08.,1.2
Di 18.08.,0
Mi 19.08.,0
Do 20.08.,0
Fr 21.08.,4.3
Sa 22.08.,13.3
So 23.08.,0
Mo 24.08.,0
Di 25.08.,10.4
Mi 26.08.,0
Do 27.08.,0
Fr 28.08.,0.1
Sa 29.08.,0
So 30.08.,0
Mo 31.08.,0
