category,Niederschlag (6 bis 6 UTC)
Mo 01.05.,0
Di 02.05.,0
Mi 03.05.,0
Do 04.05.,0
Fr 05.05.,0
Sa 06.05.,0
So 07.05.,0
Mo 08.05.,0
Di 09.05.,0
Mi 10.05.,0
Do 11.05.,0
Fr 12.05.,0.2
Sa 13.05.,15.9
So 14.05.,9.8
Mo 15.05.,2.3
Di 16.05.,13.4
Mi 17.05.,0.3
Do 18.05.,6
Fr 19.05.,0.4
Sa 20.05.,2
So 21.05.,0.3
Mo 22.05.,0.5
Di 23.05.,1.8
Mi 24.05.,1.4
Do 25.05.,2.2
Fr 26.05.,6.8
Sa 27.05.,9.3
So 28.05.,11.5
Mo 29.05.,6.4
Di 30.05.,6.5
Mi 31.05.,4.1
Do 01.06.,5.3
Fr 02.06.,0
Sa 03.06.,2.7
So 04.06.,3.2
Mo 05.06.,0.2
Di 06.06.,0
Mi 07.06.,0
Do 08.06.,0
Fr 09.06.,0
Sa 10.06.,0
So 11.06.,0
Mo 12.06.,0
Di 13.06.,0
Mi 14.06.,0
Do 15.06.,0
Fr 16.06.,2.6
Sa 17.06.,2.8
So 18.06.,0.6
Mo 19.06.,0.3
Di 20.06.,0
Mi 21.06.,13.4
Do 22.06.,0
Fr 23.06.,0
Sa 24.06.,0
So 25.06.,13.7
Mo 26.06.,0.6
Di 27.06.,11.8
Mi 28.06.,0.3
Do 29.06.,22.7
Fr 30.06.,0
Sa 01.07.,0
So 02.07.,0
Mo 03.07.,0
Di 04.07.,0
Mi 05.07.,0
Do 06.07.,2.9
Fr 07.07.,0
Sa 08.07.,0.1
So 09.07.,0
Mo 10.07.,0
Di 11.07.,0
Mi 12.07.,4
Do 13.07.,0
Fr 14.07.,17.5
Sa 15.07.,0
So 16.07.,0
Mo 17.07.,0
Di 18.07.,0
Mi 19.07.,0
Do 20.07.,0
Fr 21.07.,0
Sa 22.07.,0.5
So 23.07.,4.2
Mo 24.07.,0
Di 25.07.,0
Mi 26.07.,0
Do 27.07.,0
Fr 28.07.,0
Sa 29.07.,3.8
So 30.07.,0
Mo 31.07.,11.6
Di 01.08.,8.7
Mi 02.08.,0.5
Do 03.08.,35
Fr 04.08.,0.1
Sa 05.08.,6
So 06.08.,20.8
Mo 07.08.,0.5
Di 08.08.,6.5
Mi 09.08.,0
Do 10.08.,5.1
Fr 11.08.,7.5
Sa 12.08.,0
So 13.08.,0.8
Mo 14.08.,0
Di 15.08.,0
Mi 16.08.,0
Do 17.08.,1
Fr 18.08.,0
Sa 19.08.,7.3
So 20.08.,2.7
Mo 21.08.,7.1
Di 22.08.,3.5
Mi 23.08.,0
Do 24.08.,4.9
Fr 25.08.,0
Sa 26.08.,0.1
So 27.08.,7.6
Mo 28.08.,6.9
Di 29.08.,11
Mi 30.08.,11.1
Do 31.08.,0
