category,Niederschlag (6 bis 6 UTC)
Sa 01.09.,0
So 02.09.,0
Mo 03.09.,0
Di 04.09.,0.3
Mi 05.09.,3.6
Do 06.09.,1.1
Fr 07.09.,0
Sa 08.09.,0
So 09.09.,12.4
Mo 10.09.,0.6
Di 11.09.,0.1
Mi 12.09.,0
Do 13.09.,0
Fr 14.09.,0.1
Sa 15.09.,0.9
So 16.09.,3.3
Mo 17.09.,0
Di 18.09.,0
Mi 19.09.,0
Do 20.09.,0
Fr 21.09.,2.4
Sa 22.09.,0.3
So 23.09.,1.5
Mo 24.09.,0
Di 25.09.,0.2
Mi 26.09.,0.1
Do 27.09.,0
Fr 28.09.,0
Sa 29.09.,0
So 30.09.,0
Mo 01.10.,2.5
Di 02.10.,8.6
Mi 03.10.,4
Do 04.10.,0
Fr 05.10.,0
Sa 06.10.,1.3
So 07.10.,0
Mo 08.10.,0
Di 09.10.,0
Mi 10.10.,0
Do 11.10.,0
Fr 12.10.,0
Sa 13.10.,0
So 14.10.,0
Mo 15.10.,0
Di 16.10.,0
Mi 17.10.,0
Do 18.10.,0
Fr 19.10.,0
Sa 20.10.,0
So 21.10.,0
Mo 22.10.,0
Di 23.10.,0
Mi 24.10.,0
Do 25.10.,0
Fr 26.10.,11.9
Sa 27.10.,0
So 28.10.,0
Mo 29.10.,0
Di 30.10.,0
Mi 31.10.,0
Do 01.11.,0
Fr 02.11.,0
Sa 03.11.,0
So 04.11.,0
Mo 05.11.,0
Di 06.11.,0
Mi 07.11.,0
Do 08.11.,0
Fr 09.11.,0
Sa 10.11.,0
So 11.11.,0
Mo 12.11.,0
Di 13.11.,0
Mi 14.11.,0
Do 15.11.,0
Fr 16.11.,7
Sa 17.11.,0
So 18.11.,0
Mo 19.11.,0
Di 20.11.,3.9
Mi 21.11.,4.9
Do 22.11.,9.8
Fr 23.11.,10.5
Sa 24.11.,0
So 25.11.,0.5
Mo 26.11.,14.8
Di 27.11.,0
Mi 28.11.,0
Do 29.11.,0
Fr 30.11.,0
Sa 01.12.,0
So 02.12.,0.3
Mo 03.12.,0
Di 04.12.,0
Mi 05.12.,0
Do 06.12.,0
Fr 07.12.,0
Sa 08.12.,0
So 09.12.,1
Mo 10.12.,0.5
Di 11.12.,0
Mi 12.12.,0
Do 13.12.,0
Fr 14.12.,12.6
Sa 15.12.,0
So 16.12.,18.4
Mo 17.12.,0.5
Di 18.12.,4.9
Mi 19.12.,1.4
Do 20.12.,3
Fr 21.12.,5
Sa 22.12.,0
So 23.12.,0
Mo 24.12.,0
Di 25.12.,0.5
Mi 26.12.,0
Do 27.12.,0
Fr 28.12.,0
Sa 29.12.,1.1
So 30.12.,2.4
Mo 31.12.,0.1
