category,Niederschlag (6 bis 6 UTC)
Do 01.05.,9.3
Fr 02.05.,2.2
Sa 03.05.,1.3
So 04.05.,0
Mo 05.05.,0
Di 06.05.,1.5
Mi 07.05.,11.9
Do 08.05.,4.1
Fr 09.05.,1.8
Sa 10.05.,3.8
So 11.05.,0.3
Mo 12.05.,3
Di 13.05.,8.6
Mi 14.05.,0.2
Do 15.05.,0.8
Fr 16.05.,5.9
Sa 17.05.,0.8
So 18.05.,0
Mo 19.05.,0
Di 20.05.,0
Mi 21.05.,0
Do 22.05.,0
Fr 23.05.,0.4
Sa 24.05.,0
So 25.05.,0
Mo 26.05.,1.1
Di 27.05.,5.7
Mi 28.05.,1
Do 29.05.,9.8
Fr 30.05.,0
Sa 31.05.,0
So 01.06.,0
Mo 02.06.,4.5
Di 03.06.,0.2
Mi 04.06.,9.2
Do 05.06.,0
Fr 06.06.,0
Sa 07.06.,0
So 08.06.,0
Mo 09.06.,0
Di 10.06.,0
Mi 11.06.,0
Do 12.06.,0.6
Fr 13.06.,0
Sa 14.06.,0
So 15.06.,0
Mo 16.06.,0
Di 17.06.,0
Mi 18.06.,0
Do 19.06.,1.4
Fr 20.06.,1.1
Sa 21.06.,0
So 22.06.,0
Mo 23.06.,8.4
Di 24.06.,2.2
Mi 25.06.,0.3
Do 26.06.,0
Fr 27.06.,0
Sa 28.06.,6.9
So 29.06.,16.5
Mo 30.06.,15.2
Di 01.07.,0
Mi 02.07.,8.3
Do 03.07.,0
Fr 04.07.,0
Sa 05.07.,0.1
So 06.07.,3.1
Mo 07.07.,5.9
Di 08.07.,19.8
Mi 09.07.,4.2
Do 10.07.,6.4
Fr 11.07.,2.6
Sa 12.07.,9.3
So 13.07.,1
Mo 14.07.,0.2
Di 15.07.,0
Mi 16.07.,0
Do 17.07.,0
Fr 18.07.,0
Sa 19.07.,0
So 20.07.,0.2
Mo 21.07.,35.3
Di 22.07.,5.8
Mi 23.07.,0
Do 24.07.,0
Fr 25.07.,0
Sa 26.07.,15.2
So 27.07.,0
Mo 28.07.,0
Di 29.07.,1.4
Mi 30.07.,22.7
Do 31.07.,0
Fr 01.08.,0
Sa 02.08.,2.5
So 03.08.,0.1
Mo 04.08.,8.5
Di 05.08.,0.3
Mi 06.08.,0
Do 07.08.,1.3
Fr 08.08.,0
Sa 09.08.,0.2
So 10.08.,5.9
Mo 11.08.,23.8
Di 12.08.,0
Mi 13.08.,10.5
Do 14.08.,0.5
Fr 15.08.,0.4
Sa 16.08.,12.8
So 17.08.,0
Mo 18.08.,2.5
Di 19.08.,0
Mi 20.08.,0.8
Do 21.08.,0
Fr 22.08.,0
Sa 23.08.,3.5
So 24.08.,0
Mo 25.08.,6.7
Di 26.08.,1.3
Mi 27.08.,2.3
Do 28.08.,0
Fr 29.08.,6.7
Sa 30.08.,0
So 31.08.,34.3
