category,Niederschlag (6 bis 6 UTC)
Fr 01.01.,0
Sa 02.01.,0.6
So 03.01.,0
Mo 04.01.,3.1
Di 05.01.,0
Mi 06.01.,0
Do 07.01.,13.4
Fr 08.01.,4.2
Sa 09.01.,0.1
So 10.01.,0
Mo 11.01.,1.8
Di 12.01.,1.7
Mi 13.01.,0.5
Do 14.01.,1.4
Fr 15.01.,0
Sa 16.01.,0
So 17.01.,0
Mo 18.01.,0
Di 19.01.,0
Mi 20.01.,0
Do 21.01.,0
Fr 22.01.,0
Sa 23.01.,0
So 24.01.,0
Mo 25.01.,0
Di 26.01.,6.4
Mi 27.01.,3.2
Do 28.01.,10.3
Fr 29.01.,0.6
Sa 30.01.,1.9
So 31.01.,0
Mo 01.02.,0
Di 02.02.,0.2
Mi 03.02.,1.4
Do 04.02.,0
Fr 05.02.,7.2
Sa 06.02.,3.1
So 07.02.,2.2
Mo 08.02.,1.1
Di 09.02.,6.9
Mi 10.02.,0
Do 11.02.,0.5
Fr 12.02.,1.3
Sa 13.02.,4.8
So 14.02.,2.5
Mo 15.02.,0
Di 16.02.,2.7
Mi 17.02.,4
Do 18.02.,1.8
Fr 19.02.,14.7
Sa 20.02.,8
So 21.02.,20
Mo 22.02.,3.5
Di 23.02.,2.2
Mi 24.02.,1.1
Do 25.02.,0
Fr 26.02.,0
Sa 27.02.,0
So 28.02.,0
Mo 01.03.,4.3
Di 02.03.,2.2
Mi 03.03.,0
Do 04.03.,5.3
Fr 05.03.,4
Sa 06.03.,4
So 07.03.,1.5
Mo 08.03.,18.2
Di 09.03.,5.6
Mi 10.03.,4.6
Do 11.03.,0.3
Fr 12.03.,0
Sa 13.03.,0
So 14.03.,0
Mo 15.03.,0
Di 16.03.,0
Mi 17.03.,0
Do 18.03.,0
Fr 19.03.,2.3
Sa 20.03.,0.9
So 21.03.,0.5
Mo 22.03.,4.5
Di 23.03.,3.3
Mi 24.03.,0
Do 25.03.,0
Fr 26.03.,0
Sa 27.03.,0
So 28.03.,0
Mo 29.03.,0
Di 30.03.,0.1
Mi 31.03.,0
Do 01.04.,0
Fr 02.04.,0
Sa 03.04.,0.4
So 04.04.,13
Mo 05.04.,0
Di 06.04.,8.8
Mi 07.04.,8.1
Do 08.04.,1
Fr 09.04.,0
Sa 10.04.,0
So 11.04.,5.1
Mo 12.04.,0.2
Di 13.04.,7.4
Mi 14.04.,0
Do 15.04.,6.8
Fr 16.04.,11.9
Sa 17.04.,0.3
So 18.04.,0.9
Mo 19.04.,4
Di 20.04.,1
Mi 21.04.,3
Do 22.04.,4.5
Fr 23.04.,0.4
Sa 24.04.,10.5
So 25.04.,0
Mo 26.04.,0
Di 27.04.,0
Mi 28.04.,0
Do 29.04.,0
Fr 30.04.,0
