category,Niederschlag (6 bis 6 UTC)
Di 01.05.,0
Mi 02.05.,2.5
Do 03.05.,0
Fr 04.05.,0.1
Sa 05.05.,0.2
So 06.05.,3.9
Mo 07.05.,0
Di 08.05.,0.3
Mi 09.05.,0
Do 10.05.,0
Fr 11.05.,9.2
Sa 12.05.,5.7
So 13.05.,0
Mo 14.05.,0
Di 15.05.,6.2
Mi 16.05.,3.8
Do 17.05.,0
Fr 18.05.,0.6
Sa 19.05.,0
So 20.05.,0
Mo 21.05.,0
Di 22.05.,0.5
Mi 23.05.,3
Do 24.05.,0
Fr 25.05.,0
Sa 26.05.,0
So 27.05.,0
Mo 28.05.,0
Di 29.05.,18.7
Mi 30.05.,4.8
Do 31.05.,6.9
Fr 01.06.,0.2
Sa 02.06.,0
So 03.06.,23.7
Mo 04.06.,5.2
Di 05.06.,0.2
Mi 06.06.,1
Do 07.06.,7.2
Fr 08.06.,14.9
Sa 09.06.,12.2
So 10.06.,5
Mo 11.06.,1.9
Di 12.06.,30.7
Mi 13.06.,11.1
Do 14.06.,0
Fr 15.06.,0
Sa 16.06.,0
So 17.06.,0
Mo 18.06.,11.3
Di 19.06.,0.5
Mi 20.06.,46.3
Do 21.06.,3.8
Fr 22.06.,0
Sa 23.06.,0
So 24.06.,6.5
Mo 25.06.,3.8
Di 26.06.,0
Mi 27.06.,0
Do 28.06.,0.9
Fr 29.06.,0.6
Sa 30.06.,0
So 01.07.,0.9
Mo 02.07.,3.8
Di 03.07.,0
Mi 04.07.,0.5
Do 05.07.,9.1
Fr 06.07.,18.5
Sa 07.07.,0.6
So 08.07.,2.5
Mo 09.07.,0
Di 10.07.,0.3
Mi 11.07.,2.2
Do 12.07.,0.3
Fr 13.07.,2
Sa 14.07.,2.2
So 15.07.,9.5
Mo 16.07.,0
Di 17.07.,0
Mi 18.07.,0
Do 19.07.,0.3
Fr 20.07.,5.2
Sa 21.07.,0.7
So 22.07.,0
Mo 23.07.,0
Di 24.07.,0
Mi 25.07.,2.4
Do 26.07.,0
Fr 27.07.,0
Sa 28.07.,0.9
So 29.07.,4.5
Mo 30.07.,0
Di 31.07.,0
Mi 01.08.,0
Do 02.08.,26.9
Fr 03.08.,0.6
Sa 04.08.,0.3
So 05.08.,5.5
Mo 06.08.,16.1
Di 07.08.,0
Mi 08.08.,0
Do 09.08.,0
Fr 10.08.,0
Sa 11.08.,0
So 12.08.,0
Mo 13.08.,0
Di 14.08.,0
Mi 15.08.,0
Do 16.08.,13.4
Fr 17.08.,0
Sa 18.08.,0
So 19.08.,0
Mo 20.08.,20.2
Di 21.08.,0.3
Mi 22.08.,5.5
Do 23.08.,1.3
Fr 24.08.,9.5
Sa 25.08.,28
So 26.08.,3.8
Mo 27.08.,0
Di 28.08.,2.6
Mi 29.08.,0
Do 30.08.,30.2
Fr 31.08.,11.2
